,imdbID,title,year,prescore,postscore
2487,tt0021884,frankenstein,1994,0.0,0.0
2488,tt1976009,victor frankenstein,2015,0.0,0.0
2489,tt0101761,the doors,1991,15.499999999999998,0.0
2490,tt0117110,muppet treasure island,1996,0.0,0.0
2491,tt2080374,steve jobs,2015,27.02222222222222,0.4
2492,tt0117887,that thing you do!,1996,20.2,0.0
2493,tt0101635,curly sue,1991,0.0,0.0
2494,tt0261392,jay and silent bob strike back,2001,0.0,0.0
2495,tt2801746,hawaii,1966,10.299999999999999,0.2
2496,tt0780536,in bruges,2008,0.4,0.1
2497,tt3077214,suffragette,2015,18.8,0.0
2498,tt0086066,the outsiders,1983,20.9,0.0
2499,tt0293815,friday after next,2002,0.0,0.0
2500,tt0283026,swimfan,2002,0.0,0.0
2501,tt0981227,nick and norah's infinite playlist,2008,0.0,0.0
2502,tt0054215,psycho,1960,0.0,0.4
2503,tt0086129,porky's ii: the next day,1983,0.0,0.0
2504,tt0108037,the sandlot,1993,0.2,0.0
2505,tt0054215,psycho,1998,0.2,0.4
2506,tt0144084,american psycho,2000,0.2,0.0
2507,tt0075066,the pink panther strikes again,1976,0.2,0.0
2508,tt0114814,the usual suspects,1995,0.2,10.0
2509,tt0088993,day of the dead,1985,0.0,0.0
2510,tt0073812,tommy,1975,1.0,0.2
2511,tt0074285,carrie,1976,0.2,0.4
2512,tt0074285,carrie,2013,6.966666666666669,0.4
2513,tt0813715,heroes,1977,0.0,0.0
2514,tt0185014,wonder boys,2000,15.799999999999997,0.1
2515,tt0117008,matilda,1996,0.30000000000000004,0.0
2516,tt0119142,for richer or poorer,1997,0.2,0.0
2517,tt0083658,blade runner,1982,0.0,0.0
2518,tt0270288,confessions of a dangerous mind,2002,5.5,0.0
2519,tt0411061,88 minutes,2007,6.4,0.0
2520,tt0104254,ferngully: the last rainforest,1992,0.4,0.0
2521,tt0113097,forget paris,1995,0.8909090909090911,0.0
2522,tt0114694,tommy boy,1995,0.2,0.0
2523,tt0268126,adaptation.,2002,27.3,0.0
2524,tt1216492,leap year,2010,0.8,0.0
2525,tt1058017,the invention of lying,2009,0.0,0.0
2526,tt0102719,problem child 2,1991,0.4,0.0
2527,tt0361467,confessions of a teenage drama queen,2004,0.2,0.0
2528,tt1931533,seven psychopaths,2012,5.7,0.0
2529,tt1659337,the perks of being a wallflower,2012,0.9666666666666667,0.0
2530,tt0110950,reality bites,1994,0.2,0.0
2531,tt2042568,inside llewyn davis,2013,19.31111111111111,0.0
2532,tt1935179,mud,2012,5.2,0.0
2533,tt0078718,and justice for all,1979,2.0,0.0
2534,tt0078718,...and justice for all.,1979,2.0,0.30000000000000004
2535,tt0063522,rosemary's baby,1968,0.30000000000000004,5.2
2536,tt0087298,friday the 13th: the final chapter,1984,0.0,0.0
2537,tt0107282,the joy luck club,1993,5.0,0.0
2538,tt1212419,hereafter,2010,27.199999999999996,0.0
2539,tt0364045,taking lives,2004,5.6000000000000005,0.0
2540,tt0132245,driven,2001,0.4,0.0
2541,tt0228750,proof of life,2000,0.0,0.0
2542,tt0253474,the pianist,2002,0.9000000000000001,15.2
2543,tt0113326,rumble in the bronx,1995,0.0,0.0
2544,tt4795124,how to be a latin lover,2017,0.4,0.0
2545,tt0309377,blood work,2002,20.599999999999998,0.0
2546,tt0184858,reindeer games,2000,0.2,0.0
2547,tt0448134,sunshine,1999,0.0,0.0
2548,tt0294870,rent,2005,10.8,0.0
2549,tt0448134,sunshine,2007,0.0,0.0
2550,tt1846589,hunter killer,2018,0.2,0.0
2551,tt0962736,the young victoria,2009,21.5,0.0
2552,tt0106226,the age of innocence,1993,6.0,0.30000000000000004
2553,tt6628394,bad times at the el royale,2018,6.2666666666666675,0.0
2554,tt0114287,rob roy,1995,6.366666666666667,0.2
2555,tt0116778,kingpin,1996,0.2,0.0
2556,tt0090022,silverado,1985,5.1,0.0
2557,tt4550098,nocturnal animals,2016,2.0,0.2
2558,tt0064782,paint your wagon,1969,15.8,0.0
2559,tt0112722,copycat,1995,6.0,0.0
2560,tt0430634,stick it,2006,0.7666666666666667,0.0
2561,tt1414382,you again,2010,0.6000000000000001,0.0
2562,tt1592525,lockout,2012,0.0,0.0
2563,tt1131734,jennifer's body,2009,5.2,0.0
2564,tt0065988,little big man,1970,5.8,0.2
2565,tt0247745,super troopers,2001,0.0,0.0
2566,tt0120601,being john malkovich,1999,0.3666666666666667,0.5
2567,tt0091653,nothing in common,1986,5.2,0.0
2568,tt0082517,history of the world: part i,1981,5.4,0.0
2569,tt0104692,the lawnmower man,1992,0.0,0.0
2570,tt0093437,the lost boys,1987,0.0,0.0
2571,tt0080661,dressed to kill,1980,0.4,0.0
2572,tt1333125,movie 43,2013,11.600000000000001,0.0
2573,tt2101441,spring breakers,2012,0.2,0.0
2574,tt0075029,the outlaw josey wales,1976,0.4,0.0
2575,tt0067803,summer of '42,1971,0.2,0.0
2576,tt0066832,billy jack,1971,0.0,0.0
2577,tt0119664,metro,1997,0.0,0.0
2578,tt0090830,children of a lesser god,1986,0.4,5.699999999999999
2579,tt0078723,1941,1979,0.6000000000000001,0.0
2580,tt1129442,transporter 3,2008,0.0,0.0
2581,tt1823672,chappie,2015,0.9000000000000001,0.0
2582,tt0118708,beverly hills ninja,1997,0.0,0.0
2583,tt1672189,camelot,1967,11.3,0.0
2584,tt0099005,air america,1990,0.30000000000000004,0.0
2585,tt0337909,calendar girls,2003,0.8,0.0
2586,tt1837709,winter's tale,2014,26.0,0.0
2587,tt0129167,the iron giant,1999,5.0,0.0
2588,tt1547234,premium rush,2012,0.2,0.0
2589,tt0252501,hearts in atlantis,2001,10.8,0.0
2590,tt0370032,ultraviolet,2006,0.0,0.0
2591,tt1028528,death proof,2007,5.2,0.0
2592,tt0110442,major league ii,1994,0.2,0.0
2593,tt0278488,how high,2001,0.2,0.0
2594,tt0479500,nancy drew,2007,0.0,0.0
2595,tt0087078,conan the destroyer,1984,0.6000000000000001,0.0
2596,tt0245686,joe dirt,2001,5.0,0.0
2597,tt0088851,the bride,1985,5.6000000000000005,0.0
2598,tt0093779,the princess bride,1987,5.6000000000000005,0.0
2599,tt0119229,grosse pointe blank,1997,0.6000000000000001,0.0
2600,tt0076009,exorcist ii: the heretic,1977,7.0,0.0
2601,tt0082474,the great muppet caper,1981,0.0,0.0
2602,tt0066319,ryan's daughter,1970,21.599999999999994,5.2
2603,tt0089643,murphy's romance,1985,5.5,0.2
2604,tt0241760,the new guy,2002,0.0,0.0
2605,tt0097722,lean on me,1989,5.0,0.0
2606,tt0114168,powder,1995,5.0,0.0
2607,tt0084938,young doctors in love,1982,0.0,0.0
2608,tt0059797,those magnificent men in their flying machines or how i flew from london to paris in 25 hours 11 minutes,1965,0.2,0.0
2609,tt0105121,the people under the stairs,1991,0.0,0.0
2610,tt0076141,high anxiety,1977,5.4,0.0
2611,tt0070510,paper moon,1973,0.6000000000000001,4.2
2612,tt0072271,the texas chain saw massacre,1974,0.0,0.0
2613,tt2172934,3 days to kill,2014,5.4,0.0
2614,tt0109303,blown away,1994,0.7666666666666666,0.0
2615,tt0098206,road house,1989,0.0,0.0
2616,tt0084707,sophie's choice,1982,5.6000000000000005,5.1
2617,tt0185183,battlefield earth,2000,0.4,0.0
2618,tt0445922,across the universe,2007,0.0,0.0
2619,tt0225071,angel eyes,2001,0.0,0.0
2620,tt0112401,assassins,1995,0.30000000000000004,0.0
2621,tt0307479,solaris,1972,0.0,0.0
2622,tt0307479,solaris,2002,15.3,0.0
2623,tt2387499,keeping up with the joneses,2016,0.0,0.0
2624,tt0113114,free willy 2: the adventure home,1995,0.0,0.0
2625,tt3316948,american ultra,2015,0.2,0.0
2626,tt2140379,self/less,2015,5.6000000000000005,0.0
2627,tt0478134,in the valley of elah,2007,26.5,0.2
2628,tt0265208,the girl next door,2004,0.0,0.0
2629,tt0265208,the girl next door,2007,0.0,0.0
2630,tt0770703,what's your number?,2011,0.0,0.0
2631,tt0091306,jumpin' jack flash,1986,0.0,0.0
2632,tt0084917,the world according to garp,1982,10.2,0.45
2633,tt0120770,a night at the roxbury,1998,0.0,0.0
2634,tt0098627,weekend at bernie's,1989,0.0,0.0
2635,tt0105428,sleepwalkers,1992,0.0,0.0
2636,tt0109287,blank check,1994,0.2,0.0
2637,tt0099699,green card,1990,0.2,0.1
2638,tt3521126,the disaster artist,2017,0.6000000000000001,0.1
2639,tt0078841,being there,1979,6.4,5.2
2640,tt0075648,airport '77,1977,37.6,0.0
2641,tt0365748,shaun of the dead,2004,0.0,0.0
2642,tt0070666,serpico,1973,5.2,0.4
2643,tt0109045,"the adventures of priscilla, queen of the desert",1994,0.2,0.0
2644,tt0303816,cabin fever,2002,0.0,0.0
2645,tt0069332,super fly,1972,0.0,0.0
2646,tt0071788,macon county line,1974,0.0,0.0
2647,tt5478478,hostiles,2017,5.6000000000000005,0.0
2648,tt0066473,tora! tora! tora!,1970,16.099999999999998,0.0
2649,tt0086491,twilight zone: the movie,1983,0.4,0.0
2650,tt1502404,drive angry,2011,5.2,0.0
2651,tt0109676,drop zone,1994,0.2,0.0
2652,tt0116683,james and the giant peach,1996,6.0,0.0
2653,tt0104427,hoffa,1992,11.5,0.0
2654,tt0240510,the four feathers,2002,5.5,0.0
2655,tt0118798,bulworth,1998,7.200000000000001,0.1
2656,tt0116365,the frighteners,1996,0.1,0.0
2657,tt0088172,starman,1984,5.6000000000000005,0.25
2658,tt0255819,baby boy,2001,0.30000000000000004,0.0
2659,tt0087597,the last starfighter,1984,0.4,0.0
2660,tt0096098,shoot to kill,1988,5.4,0.0
2661,tt0097235,the dream team,1989,0.0,0.0
2662,tt0297884,far from heaven,2002,0.4,0.30000000000000004
2663,tt0079826,the rose,1979,5.4,0.4
2664,tt0105151,the player,1992,6.0,0.30000000000000004
2665,tt0054953,the guns of navarone,1961,16.4,0.6000000000000001
2666,tt0071315,chinatown,1974,12.100000000000001,5.8
2667,tt0091217,hoosiers,1986,5.4,0.25
2668,tt0093822,raising arizona,1987,0.0,0.0
2669,tt0103596,3 ninjas,1992,0.0,0.0
2670,tt0067328,the last picture show,1971,0.0,8.6
2671,tt0272020,the last castle,2001,5.6000000000000005,0.0
2672,tt0167456,thunderbirds,2004,5.4,0.0
2673,tt1240982,your highness,2011,0.2,0.0
2674,tt0120646,the deep end of the ocean,1999,5.8,0.0
2675,tt0123209,the other sister,1999,5.6000000000000005,0.0
2676,tt0192255,the little vampire,2000,0.0,0.0
2677,tt1560747,the master,2012,7.1,0.6000000000000001
2678,tt0258068,the quiet american,2002,15.6,0.2
2679,tt0795351,case 39,2009,5.4,0.0
2680,tt0117039,michael collins,1996,6.200000000000001,0.0
2681,tt0396652,ice princess,2005,0.4,0.0
2682,tt1692486,carnage,2011,27.399999999999995,0.0
2683,tt0060120,the appaloosa,1966,0.0,0.0
2684,tt0139239,go,1999,0.0,0.0
2685,tt0800308,appaloosa,2008,11.2,0.0
2686,tt0413015,mrs henderson presents,2005,6.200000000000001,0.2
2687,tt0073113,the hindenburg,1975,31.4,0.0
2688,tt0084865,victor victoria,1982,5.2,0.0
2689,tt0085678,high road to china,1983,0.0,0.0
2690,tt0099204,cadillac man,1990,0.2,0.0
2691,tt1821549,nebraska,2013,10.7,0.811111111111111
2692,tt0088242,teachers,1984,6.000000000000001,0.0
2693,tt0107659,loaded weapon 1,1993,0.0,0.0
2694,tt0181984,boiler room,2000,0.0,0.0
2695,tt0074860,marathon man,1976,18.2,0.25
2696,tt0095107,ernest saves christmas,1988,0.0,0.0
2697,tt0107554,menace ii society,1993,0.0,0.0
2698,tt0060665,a man for all seasons,1966,11.6,20.4
2699,tt0061385,barefoot in the park,1967,0.4,0.2
2700,tt0075314,taxi driver,1976,5.0,0.65
2701,tt0071424,dirty mary crazy larry,1974,0.0,0.0
2702,tt0120735,"lock, stock and two smoking barrels",1998,0.0,0.0
2703,tt0367959,hannibal rising,2007,0.0,0.0
2704,tt0087892,a passage to india,1984,16.699999999999996,5.7
2705,tt0160916,the story of us,1999,0.6000000000000001,0.0
2706,tt0119081,event horizon,1997,0.6000000000000001,0.0
2707,tt0314786,the in-laws,1979,1.0,0.0
2708,tt4731136,a cure for wellness,2016,0.2,0.0
2709,tt0465602,shoot 'em up,2007,0.4,0.0
2710,tt0120841,species ii,1998,0.2,0.0
2711,tt1017460,splice,2009,5.1,0.0
2712,tt0118929,dark city,1998,5.4,0.0
2713,tt0870111,frost/nixon,2008,10.299999999999999,0.7000000000000001
2714,tt0493405,chips,2017,0.0,0.0
2715,tt0100133,memphis belle,1990,5.6000000000000005,0.0
2716,tt0080745,flash gordon,1980,0.0,0.0
2717,tt0082350,an eye for an eye,1981,10.4,0.0
2718,tt0116260,eye for an eye,1996,13.4,0.0
2719,tt3774694,love & basketball,2000,0.30000000000000004,0.0
2720,tt0097441,glory,1989,0.4,5.0
2721,tt0117723,spy hard,1996,0.4,0.0
2722,tt0089841,prizzi's honor,1985,22.6,4.8999999999999995
2723,tt0083530,airplane ii: the sequel,1982,0.0,0.0
2724,tt0096787,all dogs go to heaven,1989,0.0,0.0
2725,tt0107840,poetic justice,1993,0.30000000000000004,0.0
2726,tt1571222,a dangerous method,2011,10.499999999999998,0.0
2727,tt0120609,the big hit,1998,0.2,0.0
2728,tt0085694,the house on sorority row,1983,0.0,0.0
2729,tt0104940,the muppet christmas carol,1992,5.6,0.0
2730,tt0116493,harriet the spy,1996,0.0,0.0
2731,tt3715320,irrational man,2015,18.402020202020196,0.0
2732,tt5592248,the beguiled,1971,0.0,0.0
2733,tt5592248,the beguiled,2017,10.600000000000001,0.0
2734,tt0082416,the french lieutenant's woman,1981,5.2,0.30000000000000004
2735,tt0054847,el cid,1961,5.3,0.0
2736,tt0083929,fast times at ridgemont high,1982,0.0,0.0
2737,tt0424345,clerks ii,2006,0.0,0.0
2738,tt1727388,the way way back,2013,0.2,0.0
2739,tt0089017,desperately seeking susan,1985,0.0,0.0
2740,tt1853739,you're next,2011,0.0,0.0
2741,tt1449283,winnie the pooh,2011,0.0,0.0
2742,tt0985694,machete,2010,10.8,0.0
2743,tt0118604,an american werewolf in paris,1997,0.0,0.0
2744,tt0110099,i.q.,1994,5.800000000000001,0.0
2745,tt0119223,great expectations,1998,16.6,0.5
2746,tt0435625,the descent,2005,0.0,0.0
2747,tt0318974,the alamo,1960,0.0,0.4
2748,tt0318974,the alamo,2004,20.599999999999998,0.4
2749,tt0084335,missing,1982,16.4,5.6
2750,tt0246894,rollerball,1975,6.4,0.0
2751,tt0246894,rollerball,2002,7.166666666666666,0.0
2752,tt0462396,the last legion,2007,5.6000000000000005,0.0
2753,tt0087089,the cotton club,1984,21.099999999999998,0.0
2754,tt0116225,escape from l.a.,1996,5.0,0.0
2755,tt0327247,the whole ten yards,2004,0.0,0.0
2756,tt5390504,detroit,2017,15.322222222222221,0.0
2757,tt3829920,only the brave,2017,11.266666666666667,0.0
2758,tt0204175,boys and girls,2000,0.0,0.0
2759,tt0119675,mimic,1997,8.2,0.0
2760,tt0210616,center stage,2000,0.0,0.0
2761,tt4537896,white boy rick,2018,6.400000000000001,0.0
2762,tt0064418,"hello, dolly!",1969,5.8,0.2
2763,tt1966359,father figures,2017,11.7,0.0
2764,tt0108101,shadowlands,1993,15.4,0.30000000000000004
2765,tt0239948,saving silverman,2001,0.0,0.0
2766,tt0951216,mad money,2008,10.8,0.0
2767,tt2547584,the light between oceans,2016,5.2,0.0
2768,tt1712261,triple 9,2016,6.8,0.0
2769,tt0094731,betrayed,1988,5.800000000000001,0.0
2770,tt0095188,funny farm,1988,5.2,0.0
2771,tt0092605,baby boom,1987,5.5,0.0
2772,tt0113819,mighty aphrodite,1995,20.39090909090909,5.1
2773,tt0116311,first kid,1996,0.0,0.0
2774,tt0106308,army of darkness,1992,0.0,0.0
2775,tt0112508,billy madison,1995,0.0,0.0
2776,tt0127723,can't hardly wait,1998,0.0,0.0
2777,tt0195234,saving grace,2000,0.4,0.0
2778,tt0103919,candyman,1992,0.0,0.0
2779,tt0082763,modern problems,1981,0.0,0.0
2780,tt0087755,the muppets take manhattan,1984,5.2,0.0
2781,tt0104454,howards end,1992,11.166666666666668,10.6
2782,tt1174732,an education,2009,10.600000000000001,0.4
2783,tt0080678,the elephant man,1980,11.200000000000001,0.7000000000000001
2784,tt0284837,ali g indahouse,2002,0.0,0.0
2785,tt0064117,cactus flower,1969,15.566666666666666,5.0
2786,tt0073092,hard times,1975,0.0,0.0
2787,tt0082948,private lessons,1981,0.0,0.0
2788,tt0063829,"yours, mine and ours",1968,0.4,0.0
2789,tt0082495,halloween ii,1981,0.0,0.0
2790,tt0087800,a nightmare on elm street,1984,0.2,0.0
2791,tt0089686,a nightmare on elm street 2: freddy's revenge,1985,0.2,0.0
2792,tt0099800,house party,1990,0.0,0.0
2793,tt0102065,house party 2,1991,0.0,0.0
2794,tt0443295,"yours, mine & ours",2005,5.2,0.0
2795,tt0082495,halloween ii,2009,0.0,0.0
2796,tt0087800,a nightmare on elm street,2010,0.8,0.0
2797,tt0077889,magic,1978,5.800000000000001,0.0
2798,tt0120679,frida,2002,5.890909090909091,0.2
2799,tt0089461,the last dragon,1985,0.0,0.0
2800,tt0112851,desperado,1995,0.0,0.0
2801,tt0238112,captain corelli's mandolin,2001,5.6000000000000005,0.0
2802,tt0090738,black widow,1987,0.6000000000000001,0.0
2803,tt1390411,in the heart of the sea,2015,10.600000000000001,0.0
2804,tt0462322,grindhouse,2007,10.4,0.0
2805,tt0111756,wyatt earp,1994,21.2,0.0
2806,tt1124037,free state of jones,2016,5.3,0.0
2807,tt0120824,the shipping news,2001,16.499999999999996,0.0
2808,tt0395972,north country,2005,16.566666666666666,0.4
2809,tt3381008,the brothers grimsby,2016,5.7,0.0
2810,tt0110932,quiz show,1994,10.4,0.7000000000000001
2811,tt0119668,midnight in the garden of good and evil,1997,15.2,0.0
2812,tt0308383,the human stain,2003,20.766666666666662,0.0
2813,tt0093260,innerspace,1987,0.2,0.0
2814,tt0272338,punch-drunk love,2002,0.6000000000000001,0.0
2815,tt0060164,the bible: in the beginning...,1966,12.5,0.0
2816,tt0065528,catch-22,1970,5.800000000000001,0.0
2817,tt0094890,cocoon: the return,1988,11.4,0.0
2818,tt0292963,before the devil knows you're dead,2007,12.166666666666666,0.0
2819,tt0091188,heartburn,1986,27.1,0.0
2820,tt0975645,hitchcock,2012,11.4,0.0
2821,tt0087747,moscow on the hudson,1984,0.4,0.0
2822,tt0091554,the morning after,1986,12.166666666666666,0.2
2823,tt0059243,the great race,1965,7.200000000000001,0.0
2824,tt0387575,seed of chucky,2004,0.4,0.0
2825,tt0250310,corky romano,2001,0.4,0.0
2826,tt0102316,little man tate,1991,10.4,0.0
2827,tt0101757,don't tell mom the babysitter's dead,1991,0.0,0.0
2828,tt0076507,the other side of midnight,1977,0.0,0.0
2829,tt0074812,logan's run,1976,10.399999999999999,0.0
2830,tt0064615,mackenna's gold,1969,7.800000000000001,0.0
2831,tt1315981,a single man,2009,0.8,0.2
2832,tt0082340,escape from new york,1981,5.0,0.0
2833,tt0057187,irma la douce,1963,22.4,0.2
2834,tt0075268,stay hungry,1976,0.6000000000000001,0.0
2835,tt0072288,thunderbolt and lightfoot,1974,5.2,0.3333333333333333
2836,tt0053604,the apartment,1960,11.4,10.599999999999998
2837,tt0070034,enter the dragon,1973,0.0,0.0
2838,tt0454841,the hills have eyes,1977,0.0,0.0
2839,tt1438176,fright night,2011,0.2,0.0
2840,tt0399295,lord of war,2005,5.7,0.0
2841,tt0100029,lionheart,1990,0.0,0.0
2842,tt0875034,nine,2009,37.7,0.25
2843,tt0089961,santa claus: the movie,1985,1.0,0.0
2844,tt0110971,renaissance man,1994,5.2,0.0
2845,tt0457495,alex rider: operation stormbreaker,2006,0.6000000000000001,0.0
2846,tt0462519,school for scoundrels,1960,0.0,0.0
2847,tt0102603,oscar,1991,0.2,0.0
2848,tt1655460,wanderlust,2012,0.2,0.0
2849,tt0271263,eight crazy nights,2002,0.0,0.0
2850,tt0108238,striking distance,1993,0.0,0.0
2851,tt0114857,virtuosity,1995,10.4,0.0
2852,tt0221218,the glass house,2001,0.2,0.0
2853,tt0264796,life as a house,2001,10.5,0.0
2854,tt1798603,bad santa 2,2016,10.8,0.0
2855,tt4276820,the founder,2016,1.0,0.0
2856,tt0977855,fair game,1995,0.0,0.0
2857,tt0120586,american history x,1998,0.4,0.2
2858,tt0091278,iron eagle,1986,5.0,0.0
2859,tt0325258,dickie roberts: former child star,2003,0.0,0.0
2860,tt1876451,sparkle,1976,0.0,0.0
2861,tt0086494,two of a kind,1983,5.2,0.0
2862,tt0199626,in the cut,2003,5.4,0.0
2863,tt5322012,wish upon,2017,0.0,0.0
2864,tt0112819,dead presidents,1995,0.0,0.0
2865,tt0082089,body heat,1981,0.4,0.0
2866,tt1041753,harold & kumar go to white castle,2004,0.0,0.0
2867,tt0119215,good burger,1997,0.0,0.0
2868,tt0080472,bronco billy,1980,0.2,0.0
2869,tt0088128,sixteen candles,1984,0.2,0.0
2870,tt0106223,the adventures of huck finn,1993,10.2,0.0
2871,tt0108451,untamed heart,1993,5.0,0.0
2872,tt0307901,25th hour,2002,5.5,0.0
2873,tt0070239,jesus christ superstar,1973,0.8,0.0
2874,tt0086352,spring break,1983,0.0,0.0
2875,tt0078444,an unmarried woman,1978,0.30000000000000004,0.5
2876,tt0092974,ernest goes to camp,1987,0.0,0.0
2877,tt0379632,hustle & flow,2005,0.30000000000000004,0.2
2878,tt0061811,in the heat of the night,1967,5.6000000000000005,15.2
2879,tt0117666,sling blade,1996,5.6000000000000005,5.2
2880,tt0397065,house of wax,2005,5.1,0.0
2881,tt1179034,from paris with love,2010,0.4,0.0
2882,tt0082467,graduation day,1981,0.0,0.0
2883,tt0070917,the wicker man,2006,11.200000000000001,0.0
2884,tt0395169,hotel rwanda,2004,1.0,0.5
2885,tt0080491,caligula,1979,1.2,0.0
2886,tt4002772,once(i) ,2007,0.0,0.0
2887,tt0907657,once,2007,0.0,0.0
2888,tt0497465,vicky cristina barcelona,2008,12.990909090909089,4.0
2889,tt2361317,live by night,2016,5.8,0.0
2890,tt0105629,toys,1992,10.899999999999999,0.0
2891,tt0116731,the juror,1996,5.4,0.0
2892,tt0109305,blue chips,1994,6.1000000000000005,0.0
2893,tt0119311,hoodlum,1997,0.8,0.0
2894,tt1291584,warrior,2011,0.4,0.2
2895,tt0103924,captain ron,1992,0.0,0.0
2896,tt0100530,the russia house,1990,5.800000000000001,0.0
2897,tt0081777,xanadu,1980,0.2,0.0
2898,tt0081398,raging bull,1980,10.4,5.85
2899,tt0971209,a perfect getaway,2009,0.0,0.0
2900,tt0079758,prophecy,1979,0.4,0.0
2901,tt0108002,rudy,1993,0.2,0.0
2902,tt0168786,antwone fisher,2002,5.6000000000000005,0.0
2903,tt0429591,aquamarine,2006,0.0,0.0
2904,tt1625346,young adult,2011,10.8,0.0
2905,tt0164114,drive me crazy,1999,0.0,0.0
2906,tt0059740,the sons of katie elder,1965,0.8,0.0
2907,tt0119905,the players club,1998,0.0,0.0
2908,tt3553976,captain fantastic,2016,0.4,0.2
2909,tt0064381,"goodbye, columbus",1969,0.0,0.2
2910,tt2125435,beasts of the southern wild,2012,0.0,0.611111111111111
2911,tt3235888,it follows,2014,0.0,0.0
2912,tt4698684,hunt for the wilderpeople,2016,0.0,0.0
2913,tt0327679,ella enchanted,2004,0.2,0.0
2914,tt0128442,rounders,1998,5.966666666666667,0.0
2915,tt0120603,beloved,1998,10.499999999999998,0.0
2916,tt0087727,missing in action,1984,0.0,0.0
2917,tt0499556,war,2007,0.0,0.0
2918,tt0118755,the borrowers,1997,0.0,0.0
2919,tt0092965,empire of the sun,1987,1.3666666666666667,0.0
2920,tt0112883,don juan demarco,1994,37.9,0.0
2921,tt0421054,domino,2005,5.2,0.0
2922,tt0324554,wicker park,2004,0.0,0.0
2923,tt0488658,unaccompanied minors,2006,0.0,0.0
2924,tt0124718,he got game,1998,5.5,0.0
2925,tt0097770,lock up,1989,0.2,0.0
2926,tt0158811,muppets from space,1999,3.0,0.0
2927,tt0113321,home for the holidays,1995,22.099999999999998,0.0
2928,tt0490204,reign over me,2007,0.2,0.0
2929,tt0455760,dead silence,2007,0.0,0.0
2930,tt1024255,wild child,2008,0.0,0.0
2931,tt0208874,the contender,2000,0.9666666666666667,0.4
2932,tt0098258,say anything...,1989,0.0,0.0
2933,tt0096101,short circuit 2,1988,0.2,0.0
2934,tt0086859,against all odds,1984,0.6000000000000001,0.0
2935,tt0084503,pink floyd: the wall,1982,0.4,0.0
2936,tt0071222,black christmas,1974,0.0,0.0
2937,tt0071222,black christmas,2006,0.0,0.0
2938,tt0095519,license to drive,1988,0.2,0.0
2939,tt0963794,the ruins,2008,0.1,0.0
2940,tt0088146,a soldier's story,1984,6.0,0.30000000000000004
2941,tt0097981,a nightmare on elm street 5: the dream child,1989,0.0,0.0
2942,tt0249462,billy elliot,2000,0.2,0.55
2943,tt0063227,the lion in winter,1968,1.7999999999999998,8.1
2944,tt0079638,norma rae,1979,0.4,5.3
2945,tt0078579,buck rogers in the 25th century,1979,0.0,0.0
2946,tt0057546,the sword in the stone,1963,0.0,0.0
2947,tt0081207,my bodyguard,1980,10.299999999999999,0.0
2948,tt0089173,friday the 13th: a new beginning,1985,0.0,0.0
2949,tt0473308,waitress,2007,0.0,0.0
2950,tt0082418,friday the 13th: part 2,1981,0.0,0.0
2951,tt0063035,the green berets,1968,0.4,0.0
2952,tt0114681,to die for,1995,0.2,0.0
2953,tt0119925,the postman,1997,15.2,0.0
2954,tt0108255,super mario bros.,1993,0.8,0.0
2955,tt0110146,intersection,1994,0.6000000000000001,0.0
2956,tt0117108,multiplicity,1996,0.09090909090909091,0.0
2957,tt0088814,the black cauldron,1985,0.4,0.0
2958,tt0162650,shaft,1971,0.0,0.0
2959,tt0162650,shaft,2000,5.0,0.0
2960,tt0841046,walk hard: the dewey cox story,2007,0.2,0.0
2961,tt1188729,pandorum,2009,0.0,0.0
2962,tt0124198,very bad things,1998,0.0,0.0
2963,tt0379889,the merchant of venice,2004,11.7,0.0
2964,tt0082970,ragtime,1981,15.399999999999999,0.5
2965,tt0088001,rhinestone,1984,0.4,0.0
2966,tt0086197,the right stuff,1983,5.4,0.45
2967,tt0297284,mindhunters,2004,5.0,0.0
2968,tt0078504,the wiz,1978,0.8,0.0
2969,tt0098987,the adventures of ford fairlane,1990,0.0,0.0
2970,tt0102744,quigley down under,1990,0.0,0.0
2971,tt5461944,hotel mumbai,2018,0.2,0.0
2972,tt0283139,white oleander,2002,0.6000000000000001,0.0
2973,tt0472160,penelope,1966,0.0,0.0
2974,tt0095927,punchline,1988,8.2,0.0
2975,tt0118073,a very brady sequel,1996,0.0,0.0
2976,tt0472160,penelope,2006,0.0,0.0
2977,tt1045772,i love you phillip morris,2009,0.0,0.0
2978,tt0034587,cat people,1982,0.0,0.0
2979,tt0099615,the freshman,1990,11.0,0.0
2980,tt0164181,stir of echoes,1999,0.0,0.0
2981,tt7125860,if beale street could talk,2018,10.31111111111111,4.1
2982,tt0085333,christine,1983,0.0,0.0
2983,tt0089118,f/x,1986,0.0,0.0
2984,tt0092105,tough guys,1986,6.600000000000001,0.0
2985,tt0095593,married to the mob,1988,0.0,0.2
2986,tt0218839,best in show,2000,0.0,0.0
2987,tt0060472,grand prix,1966,5.0,0.0
2988,tt0065207,where eagles dare,1968,1.2,0.0
2989,tt0083767,creepshow,1982,0.0,0.0
2990,tt0085382,cujo,1983,0.0,0.0
2991,tt0089826,porky's revenge,1985,0.0,0.0
2992,tt0803061,red dog,2011,0.0,0.0
2993,tt0110186,jason's lyric,1994,0.0,0.0
2994,tt0073075,the great waldo pepper,1975,5.4,0.0
