,imdbID,title,year,n_votes,imdb_rating,budget,box_office,cast,genre,running_time,inflation_factor,budget_adjusted,budget_per_actor,budget_per_time,runtime_per_actor,percent_revenue,total_ratings,book,sup,hor,com,spy,his,war,psy,rom,mon,fan,mus,pol,bio,sci,act,dra,dis,adv,mys,thr,dys,cri,epi,oth,ani,based_on_book,other,prescore,postscore,precount_wins,precount_noms,box_office_adjusted
217,tt10915286,tell me who i am,2019,5428,7.7,,,2.0,3,86.0,0.3921568627450981,-2.5076840559258216,-1.2538420279629108,-0.029159116929370017,43.0,1266.6850382974121,41.7956,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,-34.272142800107915
218,tt10699362,moffie,2019,64,8.2,,,1.0,4,99.0,0.3921568627450981,6.092575684051511,6.092575684051511,0.061541168525772835,99.0,-36.51796486892795,0.5247999999999999,0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,3.8676910361367334
219,tt6439020,the personal history of david copperfield,2019,289,5.9,,,10.0,2,119.0,0.3921568627450981,21.69608422853628,2.169608422853628,0.18232003553391832,11.9,278.9705095033526,1.7051,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,1.0,0.0,5.2,0.0,1,1,82.22176094316046
220,tt0167872,david copperfield,2019,3841,7.7,,,10.0,2,119.0,0.3921568627450981,21.69608422853628,2.169608422853628,0.18232003553391832,11.9,278.9705095033526,29.5757,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,1.0,0.0,5.2,0.0,1,1,82.22176094316046
221,tt7587876,hope gap,2019,72,7.4,,,3.0,2,100.0,0.3921568627450981,7.675314879440883,2.558438293146961,0.07675314879440882,33.333333333333336,57.72770223229585,0.5328,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.9000000000000001,0.0,0,5,12.106097798435613
222,tt8951692,military wives,2019,18,7.8,,,3.0,2,112.0,0.3921568627450981,8.711918398438726,2.9039727994795754,0.07778498570034577,37.333333333333336,206.2174006002341,0.1404,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.0,0,2,26.677410062112614
223,tt10121372,roger waters: us + them,2019,486,8.0,,,9.0,1,135.0,0.3921568627450981,28.942090025326273,3.2157877805918083,0.21438585203945387,15.0,310.9267857262288,3.888,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,118.93080026306473
224,tt0015881,greed,2019,8406,8.1,,,8.0,3,104.0,0.3921568627450981,10.211175914335435,1.2763969892919294,0.09818438379168687,13.0,190.3438838303832,68.08859999999999,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,1,0,0,0,0,0,0.0,1.0,0.1,0.0,0,1,29.647524734434143
225,tt4193072,how to build a girl,2019,48,6.9,,,5.0,1,102.0,0.3921568627450981,15.745693753211945,3.149138750642389,0.15436954660011712,20.4,164.76195052444152,0.33120000000000005,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1.0,0.0,10.8,0.0,2,4,41.68860590460909
226,tt7557108,saint maud,2019,21,7.1,,,2.0,4,83.0,0.3921568627450981,-4.280095390078188,-2.140047695039094,-0.05156741433829142,41.5,897.0262053527141,0.14909999999999998,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,-42.673672653173
227,tt0269267,ordinary love,2019,17,7.3,,,2.0,3,92.0,0.3921568627450981,-0.05398220729761505,-0.026991103648807524,-0.0005867631228001636,46.0,38617.00863982396,0.1241,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.4,0.0,0,2,-20.900295863385296
228,tt6017756,radioactive,2019,99,7.0,,,5.0,3,110.0,0.3921568627450981,13.856800729033878,2.7713601458067756,0.1259709157184898,22.0,212.40753739089178,0.693,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.7472222222222222,0.0,0,5,43.28968991873788
229,tt6193408,a shaun the sheep movie: farmageddon,2019,1618,7.1,,30.8,2.0,4,87.0,0.3921568627450981,33.83295601975538,16.91647800987769,0.38888455195121124,43.5,-64.29980470669985,11.4878,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1.0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,0,12.078431372549021
230,tt0983983,shaun the sheep,2019,10796,8.2,,30.8,2.0,3,87.0,0.3921568627450981,24.35358229262591,12.176791146312954,0.2799262332485737,43.5,-50.403882158206,88.5272,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,0,12.078431372549021
231,tt2872750,shaun the sheep movie,2019,34131,7.3,,30.8,2.0,4,87.0,0.3921568627450981,33.83295601975538,16.91647800987769,0.38888455195121124,43.5,-64.29980470669985,249.1563,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1.0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,0,12.078431372549021
232,tt6563576,the queen's corgi,2019,3018,4.7,20.0,25.0,5.0,2,85.0,0.3921568627450981,7.843137254901961,1.5686274509803924,0.0922722029988466,17.0,25.0,14.1846,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.4,0.0,0,2,9.803921568627452
233,tt8000908,robert the bruce,2019,703,5.1,,0.02,3.0,3,124.0,0.3921568627450981,13.768716572840475,4.589572190946825,0.11103803687774577,41.333333333333336,-99.94303654074503,3.5853,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0.007843137254901962
