,imdbID,budget,cast_size,gross,imdb_rating,n_votes,runtime,title,year
332,tt1446714,130.0,6,403.4,7.0,546304,124.0,prometheus,2012
333,tt1446714,130.0,6,403.4,7.0,546923,124.0,Prometheus(I) ,2012
334,tt1104001,170.0,7,400.0,6.8,300155,125.0,tron: legacy,2010
335,tt0317919,150.0,9,397.9,6.9,312907,126.0,Mission: Impossible III,2006
336,tt1735898,170.0,9,396.6,6.1,262735,127.0,Snow White and the Huntsman,2012
337,tt0077631,6.0,12,396.0,7.2,217939,110.0,Grease,1978
338,tt6911608,75.0,11,395.0,6.7,66479,113.0,Mamma Mia! Here We Go Again,2018
339,tt1099212,37.0,5,393.6,5.2,402165,121.0,Twilight(I) ,2008
340,tt3778644,300.0,8,393.2,6.9,244517,135.0,Solo: A Star Wars Story,2018
341,tt0993846,100.0,9,392.0,8.2,1072454,180.0,The Wolf of Wall Street,2013
342,tt0348150,223.0,9,391.1,6.0,263372,154.0,Superman Returns,2006
343,tt1628841,165.0,11,390.0,5.2,158563,120.0,Independence Day: Resurgence,2016
344,tt0102798,48.0,5,390.0,6.9,169415,143.0,Robin Hood: Prince of Thieves,1991
345,tt0082971,18.0,6,389.9,8.4,831954,115.0,Raiders of the Lost Ark,1981
346,tt0088763,19.0,4,389.1,8.5,967498,116.0,Back to the Future,1985
347,tt0796366,150.0,12,386.0,7.9,561972,127.0,Star Trek,2009
348,tt3606752,175.0,9,383.9,6.7,64148,102.0,Cars 3,2017
349,tt0337978,110.0,5,383.5,7.1,375821,129.0,Live Free or Die Hard,2007
350,tt0366548,100.0,9,384.3,6.4,160932,108.0,Happy Feet,2006
351,tt0892782,175.0,8,382.0,6.4,139049,94.0,Monsters vs. Aliens,2009
352,tt4465564,55.0,7,381.0,4.6,84594,131.0,Fifty Shades Darker,2017
353,tt1392190,185.0,9,379.0,8.1,807236,120.0,Mad Max: Fury Road,2015
354,tt0111503,100.0,6,378.9,7.2,224695,141.0,True Lies,1994
355,tt1010048,15.0,5,377.89,8.0,760576,120.0,Slumdog Millionaire,2008
356,tt1583421,155.0,9,375.7,5.8,167673,110.0,G.I. Joe: Retaliation,2013
357,tt1397280,45.0,4,376.1,6.2,277641,91.0,Taken 2,2012
358,tt0372784,150.0,10,375.2,8.2,1227272,140.0,Batman Begins,2005
359,tt0983193,135.0,9,374.0,7.3,205898,107.0,The Adventures of Tintin,2011
360,tt0207201,70.0,6,374.1,6.4,183427,127.0,What Women Want,2000
361,tt0458525,150.0,5,373.0,6.6,446518,107.0,X-Men Origins: Wolverine,2009
362,tt0385752,180.0,8,372.2,6.1,171400,113.0,The Golden Compass,2007
363,tt4477536,55.0,8,372.0,4.5,47024,110.0,Fifty Shades Freed,2018
364,tt0103923,10.0,7,0.010173,3.2,10537,97.0,Captain America,1990
365,tt0458339,217.0,9,371.0,6.9,690434,124.0,Captain America: The First Avenger,2011
366,tt0438488,200.0,8,371.4,6.5,329219,115.0,Terminator Salvation,2009
367,tt0335345,30.0,4,370.78,7.1,203924,127.0,The Passion of the Christ,2004
368,tt1631867,178.0,4,370.5,7.9,560867,113.0,Edge of Tomorrow,2014
369,tt0129387,23.0,5,370.0,7.1,278727,119.0,There's Something About Mary,1998
370,tt0163025,93.0,6,368.8,5.9,281237,92.0,Jurassic Park III,2001
371,tt7668870,93.0,6,368.8,7.7,114100,92.0,Searching(III) ,2018
372,tt1838544,61.0,4,369.3,5.9,40045,149.0,Gone(I) ,2012
373,tt2267998,61.0,4,369.3,8.1,786288,149.0,Gone Girl,2014
374,tt0106977,44.0,6,369.0,7.8,250712,130.0,The Fugitive,1993
375,tt0307453,75.0,6,367.3,6.0,158045,90.0,Shark Tale,2004
376,tt0112864,90.0,7,366.1,7.6,346785,128.0,Die Hard with a Vengeance,1995
377,tt0060891,22.0,3,366.0,7.4,1801,96.0,The Nun,1966
378,tt5814060,22.0,3,365.6,5.3,102062,96.0,The Nun,2018
379,tt0125439,42.0,8,364.0,7.1,252145,124.0,Notting Hill,1999
380,tt2692250,127.0,5,363.2,6.2,96683,97.0,Night at the Museum: Secret of the Tomb,2014
381,tt1959490,125.0,7,363.0,5.8,232891,138.0,Noah,2014
382,tt0120623,120.0,3,363.3,7.2,252357,95.0,A Bug's Life,1998
383,tt0143145,125.0,6,362.0,6.4,178992,125.0,The World Is Not Enough,1999
384,tt0063442,100.0,7,362.2,8.0,158265,120.0,Planet of the Apes,1968
385,tt0133152,100.0,7,362.2,5.7,203937,120.0,Planet of the Apes,2001
386,tt0952640,60.0,7,361.3,5.2,71365,92.0,Alvin and the Chipmunks,2007
387,tt0104431,28.0,7,359.0,6.7,271792,120.0,Home Alone 2: Lost in New York,1992
388,tt2224026,18.0,5,476.7,6.6,87405,103.0,Home(II) ,2015
389,tt0181689,102.0,4,358.0,7.6,479357,145.0,Minority Report,2002
390,tt0837562,85.0,9,358.4,7.1,209710,91.0,Hotel Transylvania,2012
391,tt0918940,180.0,6,356.7,6.2,154161,110.0,The Legend of Tarzan,2016
392,tt0092099,15.0,5,356.8,6.9,270178,110.0,Top Gun,1986
393,tt0169547,15.0,8,356.3,8.3,1010917,122.0,American Beauty,1999
394,tt0112384,52.0,6,355.2,7.6,251415,140.0,apollo 13,1995
395,tt0112384,52.0,6,355.2,7.6,251799,140.0,Apollo 13(I) ,1995
396,tt0095953,25.0,3,354.8,8.0,449399,133.0,Rain Man,1988
397,tt1270798,160.0,6,353.6,7.7,621064,132.0,X: First Class,2011
398,tt0071577,105.0,8,353.6,6.4,22374,142.0,The Great Gatsby,1974
399,tt1343092,105.0,8,353.6,7.3,444383,142.0,The Great Gatsby,2013
400,tt0071877,55.0,10,352.8,7.3,51033,114.0,Murder on the Orient Express,1974
401,tt3402236,55.0,10,352.8,6.5,187118,114.0,Murder on the Orient Express,2017
402,tt0103772,49.0,4,352.9,7.0,160356,128.0,Basic Instinct,1992
403,tt0128278,49.0,4,353.0,6.6,30578,128.0,Instinct,1999
404,tt0212985,87.0,7,352.0,6.8,241268,132.0,Hannibal,2001
405,tt1670345,75.0,9,351.7,7.3,564135,115.0,Now You See Me(I) ,2013
406,tt3110958,90.0,10,334.9,6.5,225081,129.0,Now You See Me 2,2016
407,tt1985949,73.0,10,352.0,6.3,73664,97.0,Angry Birds,2016
408,tt0264464,52.0,5,352.1,8.1,747227,141.0,Catch Me If You Can,2002
409,tt5117670,50.0,7,351.3,6.5,29859,95.0,Peter Rabbit,2018
410,tt5028340,130.0,9,349.5,6.8,63784,131.0,Mary Poppins Returns,2018
411,tt0130623,128.0,10,350.0,6.5,49202,82.0,Dinosaur,2000
412,tt0120647,80.0,6,349.5,6.2,153950,121.0,Deep Impact,1998
413,tt1482459,70.0,7,348.8,6.4,92121,86.0,The Lorax,2012
414,tt0368891,100.0,7,347.5,6.8,289936,131.0,National Treasure,2004
415,tt1790864,34.0,5,348.3,6.8,395140,113.0,The Maze Runner,2014
416,tt0092115,125.0,6,347.0,4.5,8734,93.0,Troll,1986
417,tt1679335,125.0,6,347.0,6.5,65041,93.0,Trolls,2016
418,tt0343818,120.0,6,347.2,7.1,474376,115.0,"I, Robot",2004
419,tt0266915,90.0,7,347.3,6.6,189354,90.0,Rush Hour 2,2001
420,tt0114148,55.0,4,346.1,6.7,156310,81.0,pocahontas,1995
421,tt1293847,85.0,9,346.1,5.2,80271,107.0,xXx: Return of Xander Cage,2017
422,tt0114148,55.0,10,346.1,6.7,157491,81.0,Pocahontas(I) ,1995
423,tt0170016,123.0,5,345.1,6.1,187476,105.0,How the Grinch Stole Christmas,2000
424,tt2660888,185.0,8,343.5,7.1,214791,122.0,Star Trek Beyond,2016
425,tt0109813,46.0,7,341.6,4.9,71735,91.0,The Flintstones,1994
426,tt0064787,21.0,2,340.9,6.3,488,91.0,A Quiet Place to Kill(I) ,1970
427,tt0414951,21.0,2,340.9,6.3,14872,91.0,The Quiet,2005
428,tt6644200,21.0,2,340.9,7.5,334787,91.0,A Quiet Place,2018
429,tt0461770,85.0,6,340.0,7.0,168296,107.0,Enchanted,2007
430,tt1253863,110.0,6,337.6,6.2,268295,102.0,300: Rise of an Empire,2014
431,tt0112462,100.0,7,336.6,5.4,225013,122.0,Batman Forever,1995
432,tt0413300,258.0,4,336.53,6.2,472473,139.0,Spider-Man 3,2007
433,tt0473075,200.0,4,336.0,6.6,259945,116.0,Prince of Persia: The Sands of Time,2010
434,tt0327084,80.0,6,336.0,6.7,150932,83.0,Over the Hedge,2006
435,tt0069031,90.0,10,334.9,6.3,1638,129.0,"Now You See Him, Now You Don't",1972
436,tt1397514,79.0,6,335.3,5.8,86069,94.0,Journey 2: The Mysterious Island,2012
437,tt0117500,75.0,5,335.1,7.4,298041,136.0,The Rock,1996
438,tt0123770,167.0,7,334.0,4.5,179,166.0,The Curious Female,1970
439,tt0421715,167.0,7,334.0,7.8,551823,166.0,The Curious Case of Benjamin Button,2008
440,tt0120347,110.0,6,333.0,6.5,171602,119.0,Tomorrow Never Dies,1997
441,tt0087469,28.2,6,333.1,7.6,416992,118.0,Indiana Jones and the Temple of Doom,1984
442,tt1979388,175.0,8,332.2,6.7,94060,94.0,The Good Dinosaur,2015
443,tt0096874,40.0,4,332.0,7.8,441114,108.0,Back to the Future Part II,1989
444,tt2294449,84.5,4,331.3,7.0,327135,112.0,22 Jump Street,2014
445,tt0212338,55.0,7,330.4,7.0,297273,108.0,Meet the Parents,2000
446,tt0096438,50.6,5,329.8,7.7,171993,104.0,Who Framed Roger Rabbit,1988
447,tt0177971,120.0,8,328.7,6.4,149249,130.0,The Perfect Storm,2000
448,tt0947798,13.0,5,329.0,8.0,662895,108.0,Black Swan,2010
449,tt0090555,8.8,6,328.0,6.6,87076,104.0,Crocodile Dundee,1986
450,tt1396484,35.0,4,327.48,7.3,410578,135.0,It(I) ,2017
451,tt0079882,33.0,4,327.3,6.0,508,127.0,Seven,1979
452,tt0114369,33.0,4,327.3,8.6,1330383,127.0,Se7en,1995
453,tt2446042,48.0,7,326.4,6.0,168980,108.0,Taken 3,2014
454,tt0067243,35.0,6,326.5,5.5,427,109.0,In the Devil's Garden(I) ,1971
455,tt0071413,35.0,6,326.5,5.1,1172,109.0,Devil Times Five,1974
456,tt0458352,35.0,6,326.5,6.9,347604,109.0,The Devil Wears Prada,2006
457,tt1067106,200.0,6,325.3,6.8,93901,96.0,A Christmas Carol,2009
458,tt0116583,100.0,9,325.0,6.9,131492,91.0,The Hunchback of Notre Dame,1996
459,tt2279373,74.0,1,325.0,6.0,45165,92.0,The SpongeBob Movie: Sponge Out of Water,2015
460,tt6966692,23.0,3,323.5,8.2,263753,130.0,Green Book,2018
461,tt1001526,130.0,5,321.9,7.2,213375,96.0,Megamind,2010
462,tt0104714,35.0,5,321.7,6.7,148918,118.0,Lethal Weapon 3,1992
463,tt0108052,22.0,6,322.1,8.9,1122674,195.0,Schindler's List,1993
464,tt0115433,75.0,4,320.7,5.7,95024,103.0,101 Dalmatians,1996
465,tt0938283,150.0,7,319.7,4.1,140215,103.0,The Last Airbender,2010
466,tt3065204,40.0,6,320.4,7.3,205334,134.0,The Conjuring 2,2016
467,tt1457767,20.0,4,319.5,7.5,412455,112.0,The Conjuring,2013
468,tt0093010,14.0,3,320.1,6.9,69740,119.0,Fatal Attraction,1987
469,tt1041829,40.0,5,317.0,6.7,278576,108.0,The Proposal(I) ,2009
470,tt1764651,80.0,13,274.5,6.6,281684,103.0,The Expendables 2,2012
471,tt0371606,150.0,8,314.0,5.7,80710,81.0,Chicken Little,2005
472,tt0119822,50.0,6,314.1,7.7,259762,139.0,As Good as It Gets,1997
473,tt0268978,58.0,9,313.0,8.2,791333,135.0,A Beautiful Mind,2001
474,tt0496806,85.0,8,311.7,6.9,303312,122.0,Ocean's Thirteen,2007
475,tt4116284,80.0,5,312.0,7.3,121436,104.0,The Lego Batman Movie,2017
476,tt4046784,61.0,9,312.3,6.3,206647,131.0,Maze Runner: The Scorch Trials,2015
477,tt2592614,40.0,6,312.0,5.5,77424,106.0,Resident Evil: The Final Chapter,2016
478,tt0145660,33.0,6,312.0,6.6,207429,95.0,Austin Powers: The Spy Who Shagged Me,1999
479,tt0338348,165.0,1,311.3,6.6,159251,100.0,The Polar Express,2004
480,tt0970866,100.0,8,310.7,5.5,101193,98.0,Little Fockers,2010
481,tt0397892,150.0,4,310.0,6.8,178569,96.0,Bolt,2008
482,tt0117438,70.0,5,310.0,6.6,113043,121.0,Ransom,1996
483,tt0163187,70.0,6,309.4,5.5,88794,116.0,Runaway Bride,1999
484,tt0878804,29.0,7,309.2,7.6,273606,126.0,The Blind Side,2009
485,tt1446192,145.0,5,306.9,7.3,148341,97.0,Rise of the Guardians,2012
486,tt0454921,55.0,3,307.1,8.0,415821,117.0,The Pursuit of Happyness,2006
487,tt0299658,45.0,8,306.8,7.1,204814,113.0,Chicago,2002
488,tt2582846,12.0,6,307.2,7.7,323163,126.0,The Fault in Our Stars,2014
489,tt0075860,20.0,4,306.1,7.6,171580,135.0,Close Encounters of the Third Kind,1977
490,tt1595656,20.0,5,305.9,5.9,25697,113.0,To the Wonder,2012
491,tt5140878,15.0,4,306.5,6.5,100246,110.0,Annabelle: Creation,2017
492,tt0325980,140.0,4,305.41,8.0,978213,143.0,Pirates of the Caribbean: The Curse of the Black Pearl,2003
493,tt1646987,150.0,10,305.3,5.7,175234,99.0,Wrath of the Titans,2012
494,tt0120762,90.0,8,304.0,7.6,230975,87.0,Mulan,1998
495,tt1440129,220.0,6,303.0,5.8,227961,131.0,Battleship,2012
496,tt0449487,150.0,5,303.1,5.9,32630,116.0,Passengers,2008
497,tt0119528,45.0,9,302.7,6.9,265731,86.0,Liar Liar,1997
498,tt0055254,3.6,6,303.0,7.2,142083,79.0,One Hundred and One Dalmatians,1961
499,tt1046173,175.0,13,302.5,5.8,193230,118.0,G.I. Joe: The Rise of Cobra,2009
500,tt0102057,70.0,6,300.9,6.8,219024,141.0,Hook,1991
501,tt2567026,170.0,10,300.0,6.2,83335,113.0,Alice Through the Looking Glass,2016
502,tt0338526,160.0,7,300.0,6.1,233625,131.0,Van Helsing,2004
503,tt1220634,60.0,8,300.0,5.8,155640,97.0,Resident Evil: Afterlife,2010
504,tt0089927,28.0,6,300.4,6.9,174747,90.0,Rocky IV,1985
505,tt0089880,25.5,4,300.4,6.5,144278,96.0,Rambo: First Blood Part II,1985
506,tt0092644,20.0,9,300.0,6.5,100614,103.0,Beverly Hills Cop II,1987
507,tt0076729,4.3,4,300.0,7.0,41971,96.0,Smokey and the Bandit,1977
508,tt0116231,4.0,4,300.0,8.3,57629,96.0,The Bandit,1996
509,tt0164912,0.000105,3,300.1,5.9,118372,84.0,Stuart Little,1999
510,tt0243585,0.000105,3,300.1,5.4,46983,84.0,Stuart Little 2,2002
511,tt0433035,110.0,5,299.3,7.1,286732,127.0,Real Steel,2011
512,tt0119738,38.0,6,299.3,6.3,120483,104.0,My Best Friend's Wedding,1997
513,tt5164214,70.0,8,297.7,6.2,156635,110.0,Ocean's 8,2018
514,tt2908446,110.0,11,297.0,6.2,204415,119.0,Insurgent,2015
515,tt0451079,85.0,7,297.1,6.8,123597,86.0,Horton Hears a Who!,2008
516,tt0295178,63.0,8,296.7,6.2,187263,98.0,Austin Powers in Goldmember,2002
517,tt0097778,7.5,6,297.0,5.9,73843,96.0,Look Who's Talking,1989
518,tt3411444,111.0,18,296.0,6.7,42623,108.0,Ferdinand,2017
519,tt1935859,110.0,9,296.5,6.7,145446,127.0,Miss Peregrine's Home for Peculiar Children,2016
520,tt0087332,30.0,5,295.7,7.8,332447,105.0,Ghostbusters,1984
521,tt1289401,30.0,5,295.7,5.2,192377,105.0,Ghostbusters,2016
522,tt1261945,95.0,6,294.6,4.5,70661,146.0,Sex and the City 2,2010
523,tt0440803,80.0,7,294.8,7.1,38223,139.0,Shutter(II) ,2004
524,tt1130884,80.0,7,294.8,8.1,1038699,139.0,Shutter Island,2010
525,tt0240462,70.0,14,176.1,4.7,39779,87.0,Dr. Dolittle 2,2001
526,tt1049413,175.0,4,293.0,8.2,871374,78.0,Up,2009
527,tt1673434,120.0,4,292.3,5.5,219172,115.0,The Twilight Saga: Breaking Dawn - Part 2,2012
528,tt0407887,90.0,9,291.5,8.5,1106267,151.0,The Departed,2006
529,tt0161081,100.0,3,291.4,6.6,112225,130.0,What Lies Beneath,2000
530,tt0120689,60.0,13,290.7,8.6,1052677,189.0,The Green Mile,1999
531,tt0486576,130.0,9,289.0,5.6,242530,117.0,Fantastic Four: Rise of the Silver Surfer,2007
532,tt1840309,85.0,10,289.0,6.7,406273,140.0,Divergent,2014
533,tt0094898,39.0,6,288.8,7.0,150896,117.0,Coming to America,1988
534,tt0138097,25.0,13,289.3,7.1,204512,123.0,Shakespeare in Love,1998
535,tt1478338,32.5,4,288.4,6.8,253228,125.0,bridesmaids,2011
536,tt0389790,150.0,2,287.6,6.1,131667,91.0,Bee Movie,2007
537,tt4500922,62.0,11,288.0,6.2,97374,143.0,Maze Runner: The Death Cure,2018
538,tt0112642,55.0,4,288.0,6.1,111155,101.0,Casper,1995
539,tt1478338,32.5,7,288.4,6.8,254194,125.0,Bridesmaids(I) ,2011
540,tt2848292,31.0,16,287.5,6.4,134083,115.0,Pitch Perfect 2,2015
541,tt1483013,120.0,6,286.2,7.0,462832,124.0,Oblivion(I) ,2013
542,tt0059742,8.2,2,286.2,8.0,187395,174.0,The Sound of Music,1965
543,tt0068646,6.5,9,286.0,9.2,1485354,177.0,The Godfather,1972
544,tt0122151,150.0,6,285.4,6.6,146115,127.0,Lethal Weapon 4,1998
545,tt0396269,40.0,7,285.2,6.9,319117,119.0,Wedding Crashers,2005
546,tt0401729,306.6,8,284.1,6.6,245575,132.0,John Carter,2012
547,tt0243155,25.0,5,281.9,6.7,211391,97.0,Bridget Jones's Diary,2001
548,tt1243957,100.0,8,278.0,6.0,210897,103.0,The Tourist(I) ,2010
549,tt0175142,19.0,11,278.0,6.2,219856,88.0,Scary Movie,2000
550,tt0295701,88.0,4,277.0,5.9,168213,124.0,xXx,2002
551,tt0079450,125.0,3,276.1,5.7,2346,135.0,The Legacy,1978
552,tt1194173,125.0,3,276.1,6.7,272697,135.0,The Bourne Legacy,2012
553,tt0267913,84.0,5,276.0,5.0,90757,86.0,Scooby-Doo,2002
554,tt0146316,115.0,5,275.0,5.8,189269,100.0,Lara Croft: Tomb Raider,2001
555,tt0325703,95.0,7,156.5,5.5,124430,110.0,Lara Croft Tomb Raider: The Cradle of Life,2003
556,tt1365519,106.0,5,275.0,6.3,172824,118.0,Tomb Raider,2018
557,tt0443272,65.0,7,275.3,7.3,232926,150.0,Lincoln,2012
558,tt1320253,80.0,13,274.0,6.5,312768,103.0,The Expendables,2010
559,tt0116695,50.0,7,273.6,7.3,227182,139.0,Jerry Maguire,1996
560,tt0172156,130.0,7,273.3,6.6,211072,147.0,Bad Boys II,2003
561,tt0275847,80.0,9,273.0,7.2,155194,85.0,Lilo & Stitch,2002
562,tt0102926,19.0,4,272.7,8.6,1172435,118.0,The Silence of the Lambs,1991
563,tt0780521,105.0,11,271.0,7.1,113635,97.0,The Princess and the Frog,2009
564,tt1375670,80.0,5,271.0,5.9,215491,102.0,Grown Ups(I) ,2010
565,tt0082801,8.5,4,29.916207,5.6,7039,94.0,Neighbors,1981
566,tt2004420,18.0,5,270.7,6.3,271368,97.0,Neighbors(I) ,2014
567,tt0443649,105.0,8,269.8,5.1,121475,109.0,"10,000 BC",2008
568,tt0106918,42.0,7,270.2,6.8,109174,154.0,The Firm,1993
569,tt1723121,37.0,7,270.0,7.0,379939,110.0,We're the Millers,2013
570,tt1205489,33.0,0,270.0,8.1,683524,116.0,Gran Torino,2008
571,tt0084602,17.0,6,270.0,6.8,161961,100.0,Rocky III,1982
572,tt0053804,4.5,8,8.7,6.7,8320,208.0,Exodus,1960
573,tt1528100,200.0,7,268.2,6.0,153276,150.0,Exodus: Gods and Kings,2014
574,tt1109624,8.0,7,268.0,7.2,88072,95.0,Paddington,2014
575,tt0103776,80.0,7,266.8,7.0,259230,126.0,Batman Returns,1992
576,tt0337741,80.0,6,266.7,6.7,105534,128.0,Something's Gotta Give,2003
577,tt0107211,38.0,5,266.6,5.9,58315,118.0,Indecent Proposal,1993
578,tt0765429,100.0,10,266.5,7.8,373503,158.0,American Gangster,2007
579,tt0114898,175.0,5,264.2,6.2,170578,135.0,Waterworld,1995
580,tt0160127,93.0,7,264.1,5.5,167494,98.0,Charlie's Angels,2000
581,tt0119116,90.0,5,263.9,7.7,411693,126.0,The Fifth Element,1997
582,tt0120382,60.0,6,264.1,8.1,863114,103.0,The Truman Show,1998
583,tt0075849,3.0,10,264.0,6.0,542,75.0,Cinderella,1977
584,tt1661199,2.9,10,263.6,6.9,148192,75.0,Cinderella(I) ,2015
585,tt0800080,150.0,6,263.4,6.7,412247,112.0,The Incredible Hulk,2008
586,tt0113497,65.0,6,262.8,7.0,279252,104.0,Jumanji,1995
587,tt1013743,117.0,7,261.9,6.3,172411,109.0,Knight and Day,2010
588,tt0317198,40.0,5,262.0,6.0,98861,108.0,Bridget Jones: The Edge of Reason,2004
589,tt0443453,18.0,2,262.0,7.3,337736,84.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006
590,tt0358082,120.0,6,347.2,6.3,125238,115.0,Robots,2005
591,tt1210819,250.0,7,260.5,6.4,212145,149.0,The Lone Ranger,2013
592,tt1856101,185.0,10,260.5,8.0,401777,163.0,Blade Runner 2049,2017
593,tt0305357,120.0,8,259.0,4.9,115395,106.0,Charlie's Angels: Full Throttle,2003
594,tt0293564,35.0,8,244.4,6.2,144790,98.0,Rush Hour 3,2007
595,tt0119164,3.5,3,258.0,7.2,94321,91.0,The Full Monty,1997
596,tt0368447,60.0,6,256.7,6.5,232078,108.0,The Village,2004
597,tt3322940,6.5,3,257.0,5.4,130532,99.0,Annabelle(I) ,2014
598,tt0195685,52.0,3,256.3,7.3,162623,130.0,Erin Brockovich,2000
599,tt0077651,10.0,5,256.0,7.8,214046,106.0,Halloween,1978
600,tt0373883,10.0,5,256.0,6.1,104799,106.0,Halloween,2007
601,tt1502407,10.0,5,255.5,6.6,102956,106.0,Halloween(I) ,2018
602,tt5052448,4.5,6,255.4,7.7,431470,104.0,get out,2017
603,tt0106582,70.0,7,255.0,6.4,113676,113.0,Cliffhanger,1993
604,tt2377322,20.0,4,255.0,6.2,65403,116.0,Deliver Us from Evil(I) ,2014
605,tt5052448,4.5,6,255.4,7.7,431097,104.0,Get Out(I) ,2017
606,tt0486946,60.0,6,253.6,5.8,110586,100.0,Wild Hogs,2007
607,tt0962726,11.0,7,253.0,4.7,54217,111.0,High School Musical 3,2008
608,tt0065126,38.0,5,252.0,7.4,39635,110.0,True Grit,1969
609,tt1403865,38.0,5,252.0,7.6,290944,110.0,True Grit,2010
610,tt0096895,35.0,4,251.19,7.5,320843,126.0,Batman,1989
611,tt0120660,90.0,9,250.6,7.3,217366,132.0,Enemy of the State,1998
612,tt0128853,65.0,7,250.8,6.6,181468,119.0,You've Got Mail,1998
613,tt1800241,40.0,8,251.2,7.2,425806,138.0,American Hustle,2013
614,tt0118689,18.0,5,251.0,6.5,91611,90.0,Bean,1997
615,tt0449010,100.0,9,249.5,5.1,118408,103.0,Eragon,2006
616,tt0120746,95.0,5,250.3,6.7,159567,137.0,The Mask of Zorro,1998
617,tt0328880,46.0,6,250.4,6.8,89408,85.0,Brother Bear,2003
618,tt0185937,0.06,3,248.6,6.5,220969,81.0,The Blair Witch Project,1999
619,tt0217869,75.0,3,248.0,7.3,365347,106.0,Unbreakable,2000
620,tt0822832,60.0,2,248.0,7.1,139234,115.0,Marley & Me,2008
621,tt0314331,45.0,10,248.5,7.6,393351,136.0,"Love, Actually",2003
622,tt2191701,80.0,4,247.0,5.4,131965,101.0,Grown Ups 2,2013
623,tt0109686,17.0,7,247.3,7.3,335498,106.0,Dumb and Dumber,1994
624,tt0065856,150.0,9,245.5,6.5,2416,113.0,House of Dark Shadows,1970
625,tt1077368,150.0,9,245.5,6.2,235212,113.0,Dark Shadows,2012
626,tt1192628,135.0,10,245.7,7.2,221072,107.0,Rango,2011
627,tt3949660,135.0,9,245.6,6.0,79227,112.0,Teenage Mutant Ninja Turtles: Out of the Shadows,2016
628,tt0119094,80.0,5,245.7,7.3,332653,139.0,Face/Off,1997
629,tt0286716,137.0,5,245.0,5.6,243215,138.0,Hulk,2003
630,tt2120120,129.0,6,245.0,5.6,123009,106.0,Pixels,2015
631,tt0085672,100.0,13,245.0,4.0,3265,98.0,Hercules,1983
632,tt0119282,100.0,13,245.0,7.3,189119,98.0,Hercules,1997
633,tt1267297,100.0,13,244.8,6.0,139458,98.0,Hercules(I) ,2014
634,tt1815862,130.0,2,243.8,4.8,184730,100.0,After Earth,2013
635,tt0099088,40.0,5,244.5,7.4,371672,118.0,Back to the Future Part III,1990
636,tt0120812,35.0,8,244.0,7.0,225175,98.0,Rush Hour,1998
637,tt0093870,100.0,9,242.7,7.5,219200,118.0,RoboCop,1987
638,tt0100502,100.0,9,242.7,5.8,77388,118.0,RoboCop 2,1990
639,tt0844471,100.0,12,243.0,6.9,191177,90.0,Cloudy with a Chance of Meatballs,2009
640,tt1234721,100.0,9,242.7,6.2,208758,118.0,RoboCop,2014
641,tt1528854,69.0,3,243.0,6.2,100329,96.0,Daddy's Home,2015
642,tt0298203,41.0,5,242.9,7.1,234204,110.0,8 Mile,2002
643,tt0104257,40.0,9,243.2,7.7,219495,138.0,A Few Good Men,1992
644,tt0116213,100.0,5,242.0,6.1,98906,114.0,Eraser,1996
645,tt0259446,5.0,6,368.7,6.5,115120,95.0,My Big Fat Greek Wedding,2002
646,tt2316204,111.0,5,240.9,6.4,234980,122.0,Alien: Covenant,2017
647,tt3263904,60.0,3,240.8,7.4,212475,96.0,Sully,2016
648,tt0099423,70.0,7,240.0,7.2,318812,124.0,Die Hard 2,1990
649,tt1855325,65.0,11,240.0,5.4,127223,96.0,Resident Evil: Retribution,2012
650,tt0092493,14.0,3,239.6,5.6,50858,112.0,Crocodile Dundee II,1988
651,tt0094137,11.0,3,240.0,6.0,44225,104.0,3 Men and a Baby,1987
652,tt0118688,160.0,8,238.0,3.7,223094,125.0,Batman & Robin,1997
653,tt0389860,82.5,7,237.7,6.4,289084,107.0,Click,2006
654,tt3104988,30.0,7,238.5,6.9,113265,121.0,Crazy Rich Asians,2018
655,tt0076666,3.5,2,237.1,6.8,65797,119.0,Saturday Night Fever,1977
656,tt0212720,100.0,5,235.9,7.2,278835,146.0,A.I. Artificial Intelligence,2001
657,tt0322259,76.0,7,236.3,5.9,237402,108.0,2 Fast 2 Furious,2003
658,tt4846340,25.0,6,236.0,7.8,178328,127.0,Hidden Figures,2016
659,tt1045658,21.0,6,236.4,7.7,631071,122.0,Silver Linings Playbook,2012
660,tt0097165,16.4,5,235.9,8.1,384235,129.0,Dead Poets Society,1989
661,tt0163651,11.0,10,236.0,7.0,358458,95.0,American Pie,1999
662,tt1605630,50.0,10,235.0,6.7,194908,113.0,American Reunion,2012
663,tt0142342,34.2,7,234.8,6.4,188825,93.0,Big Daddy,1999
664,tt2084970,14.0,6,233.6,8.0,636388,114.0,The Imitation Game,2014
665,tt1132620,90.0,8,232.6,7.8,200872,158.0,The Girl with the Dragon Tattoo,2009
666,tt1568346,90.0,8,232.6,7.8,395971,158.0,The Girl with the Dragon Tattoo,2011
