,imdbID,title,year,n_votes,imdb_rating,budget,box_office,cast,running_time
5363,tt0093771,a prayer for the dying,1987,4267,6.3,6.0,1.43,4,107
5364,tt0099566,the field,1990,5154,7.4,6.5,2.08,6,107
5365,tt0318649,sahara,1983,88146,6.0,160.0,119.2,7,124
5366,tt0104740,little nemo: adventures in slumberland,1989,6370,7.2,3000.0,11.4,3,95
5367,tt4714782,personal shopper,2016,32166,6.1,1.0,2.7,10,106
5368,tt0065597,cry of the banshee,1970,1705,5.6,0.45,1.31,7,91
5369,tt0093996,slumber party massacre ii,1987,3650,4.6,0.5,1.3,1,75
5370,tt0082378,final exam,1981,2857,4.7,0.36,1.3,4,89
5373,tt0076299,the last wave,1977,7937,7.1,0.82,1.26,4,106
5374,tt0085868,losin' it,1983,3810,4.9,7.0,1.25,4,100
5378,tt0100639,slumber party massacre iii,1990,2185,4.7,0.35,1.2,5,87
5384,tt0083869,eating raoul,1982,6384,6.8,0.35,1.1,4,83
5385,tt0086036,of unknown origin,1983,2483,6.1,4.0,1.08,5,88
5389,tt0424205,joyeux noel,2005,25924,7.7,22.0,17.71,6,116
5390,tt1478964,attack the block,2011,95420,6.6,10.4,5.33,9,88
5391,tt0101829,europa,1991,18631,7.6,8.0,1.0,4,114
5392,tt1175709,all good things,2010,50521,6.3,60.0,0.64,4,100
5394,tt0098575,valmont,1989,11914,7.0,33.0,1.13,7,137
5396,tt0411951,tekken,2010,25277,4.8,30.0,0.97,12,87
5397,tt0112389,the thief and the cobbler,1993,3137,7.1,28.0,0.67,5,91
5398,tt0084445,one from the heart,1981,4595,6.5,26.0,0.64,6,107
5399,tt0164212,under suspicion,1991,21043,6.5,6.0,0.22,3,99
5400,tt0164212,under suspicion,2000,21043,6.5,25.0,1.38,4,110
5401,tt1251757,middle men,2009,35568,6.8,20.0,0.75,4,105
5402,tt0410764,tideland,2005,30420,6.5,19.0,0.57,5,120
5403,tt0084268,lookin' to get out,1982,621,5.2,17.0,0.95,3,105
5404,tt0108327,the thing called love,1993,6722,6.4,14.0,1.0,4,116
5406,tt0078492,the wild geese,1978,10949,6.8,11.6,1.4,4,134
5407,tt0086969,birdy,1984,20177,7.3,12.0,1.4,2,120
5408,tt1416801,kill the irishman,2011,43057,7.1,12.0,1.2,4,106
5409,tt0102181,kafka,1991,9029,6.9,11.0,1.1,7,98
5410,tt5960374,vox lux,2018,12135,6.0,11.0,1.3,5,110
5412,tt0102800,robot jox,1989,5330,5.4,10.0,1.3,7,85
5414,tt1369706,the ward,2010,38895,5.6,10.0,1.2,7,99
5415,tt0064357,"gaily, gaily",1969,278,5.5,9.0,1.0,5,107
5416,tt0157583,enigma,1982,19419,6.3,8.1,0.0,3,122
5417,tt0038250,the wicked lady,1983,1159,6.8,8.0,0.72,5,98
5418,tt0088707,american flyers,1985,5313,6.4,8.5,1.42,6,113
5419,tt0095853,permanent record,1988,1768,6.4,8.0,1.0,4,91
5420,tt0118375,king of the hill,1993,43024,7.3,8.0,1.2,6,103
5421,tt0114660,things to do in denver when you're dead,1995,25043,6.8,8.0,0.53,10,115
5422,tt0115610,bad moon,1996,5357,5.8,7.0,1.1,2,80
5423,tt0065969,the last valley,1971,2608,7.2,6.25,1.28,8,128
5424,tt0080139,winter kills,1979,1841,6.2,6.5,1.08,8,97
5425,tt0085863,the lonely lady,1983,799,2.6,6.0,1.22,6,92
5426,tt0086374,strange invaders,1983,2344,5.5,5.5,1.4,5,94
5427,tt0087981,razorback,1984,5271,6.0,5.5,0.8,1,95
5428,tt0094056,street smart,1987,2522,6.4,6.0,1.12,6,97
5429,tt0101615,cool as ice,1991,8556,2.9,6.0,1.2,3,91
5431,tt0063592,shalako,1968,2485,5.6,5.0,1.31,10,113
5432,tt0074633,hollywood boulevard,1976,884,6.0,0.05,1.0,5,83
5435,tt0092546,amazon women on the moon,1987,9543,6.2,5.0,0.55,19,85
5436,tt0102307,light sleeper,1992,4822,6.8,5.0,1.05,5,103
5437,tt0320244,party monster,2003,14288,6.3,5.0,0.74,5,99
5438,tt0056566,tender is the night,1962,589,6.0,3.9,1.25,5,142
5439,tt0061523,a countess from hong kong,1967,4900,6.1,3.5,1.1,6,107
5440,tt0061678,the flim-flam man,1967,1902,7.0,3.85,1.2,3,104
5442,tt0091083,from beyond,1986,20154,6.7,4.5,1.26,5,80
5443,tt0094033,steel dawn,1987,4335,5.1,3.5,0.56,6,90
5445,tt0097889,miracle mile,1988,8479,7.0,3.7,1.15,2,87
5446,tt0096426,waxwork,1988,9653,6.2,3.5,0.81,8,96
5447,tt0105450,south central,1992,4568,6.8,4.0,1.37,2,99
5448,tt0210070,ginger snaps,2000,39170,6.8,4.5,0.57,4,108
5449,tt0283003,spun,2002,35714,6.8,4.5,1.02,12,101
5450,tt0489049,fanboys,2009,54795,6.6,3.9,0.96,5,90
5451,tt0078797,rapture,1965,1712,7.2,3.0,1.3,4,100
5455,tt0097493,heathers,1988,81394,7.2,3.0,1.1,2,103
5456,tt0102757,the rapture,1991,4619,6.2,3.0,1.3,4,100
5459,tt0053450,woman obsessed,1959,211,6.1,1.73,1.3,7,102
5460,tt0053454,"the world, the flesh and the devil",1959,2287,6.9,1.66,1.08,3,95
5461,tt0055988,five weeks in a balloon,1962,1028,5.8,2.37,1.2,14,101
5462,tt0056930,a child is waiting,1963,2303,7.2,2.0,0.93,2,102
5464,tt0063141,isadora,1968,2013,7.0,1.7,1.25,4,177
5465,tt0070334,the long goodbye,1973,23250,7.6,1.7,0.96,3,112
5466,tt0095488,the lair of the white worm,1988,9272,5.9,2.0,1.19,6,93
5467,tt0242193,bully,2001,33018,6.9,2.1,1.4,7,113
5468,tt2140619,two night stand,2014,61942,6.4,1.65,0.87,5,86
5469,tt3835080,31,2016,16610,5.1,1.5,0.85,9,102
5470,tt0053334,tarzan's greatest adventure,1959,1001,6.6,0.75,1.0,7,88
5472,tt0021746,cimarron,1960,4914,5.9,5.42,4.83,4,147
5473,tt0031971,stagecoach,1966,39556,7.9,0.53,1.1,6,96
5475,tt0070121,godspell,1973,2956,6.4,1.3,1.2,2,103
5476,tt0070622,sssssss,1973,3066,5.4,1.03,1.0,7,99
5477,tt0080024,tim,1979,2906,6.5,0.6,0.81,5,109
5478,tt0082951,the prowler,1981,8509,6.1,1.0,1.0,4,89
5479,tt0085542,fire and ice,1983,8678,6.6,1.2,0.86,5,81
5481,tt0095583,maniac cop,1988,12711,6.0,1.1,0.67,7,85
5482,tt0113537,kicking and screaming,1995,9436,6.9,1.3,0.72,9,96
5483,tt0117958,trees lounge,1996,12891,7.1,1.3,0.75,12,95
5485,tt0268200,brigham city,2001,1063,7.1,0.9,0.85,2,108
5486,tt0281686,bubba ho-tep,2002,43743,7.0,1.0,1.2,4,92
5487,tt0053003,libel,1959,756,7.2,0.61,1.17,5,100
5489,tt0285728,dahmer,2002,8950,5.6,0.25,0.14,4,102
5490,tt0052901,horrors of the black museum,1959,1039,6.0,0.16,1.0,2,95
5491,tt0052969,the killer shrews,1959,4012,3.9,0.12,1.0,6,69
5492,tt0044837,limelight,1952,16544,8.1,0.9,1.0,7,137
5493,tt0068282,black mama white mama,1973,2474,5.6,0.2,1.0,2,87
5496,tt0382189,my summer of love,2004,18799,6.7,1.3,6.5,3,86
5499,tt1536048,w.e.,2011,11468,6.3,11.0,0.56,4,119
5500,tt0032264,the blue bird,1976,1342,6.5,12.0,3.5,5,99
5503,tt0059127,dracula: prince of darkness,1966,8201,6.8,0.13,0.36,3,90
5505,tt0097758,little monsters,1989,10507,6.1,7.0,0.79,6,101
5506,tt1602613,only god forgives,2013,102655,5.7,4.8,10.6,6,90
5508,tt0101458,until the end of the world,1991,8003,6.8,23.0,0.75,7,158
5511,tt0098577,vampire's kiss,1988,12860,6.0,2.0,0.73,4,103
5513,tt0337692,on the road,2012,38378,6.1,25.0,8.8,9,137
5516,tt2106476,the hunt,2012,251371,8.3,3.45,18.3,1,115
5517,tt1074929,adoration,2013,3003,6.3,16.0,0.67,2,111
5520,tt0104029,cronos,1993,24803,6.7,2.0,0.62,5,92
5521,tt0099763,henry: portrait of a serial killer,1986,29136,7.0,0.11,0.61,3,83
5527,tt0134247,felicity,1978,9622,6.8,0.17,0.53,2,94
5528,tt1219827,ghost in the shell,1995,183608,6.3,110.0,169.8,5,106
5533,tt0077116,the abc of love and sex: australia style,1978,100,5.1,0.07,0.45,1,85
5534,tt0089603,mishima: a life in four chapters,1985,7579,7.9,5.0,0.5,4,120
5536,tt0110265,killing zoe,1993,19002,6.5,1.5,1.3,5,96
5538,tt0247199,the believer,2001,35078,7.2,1.5,1.3,4,98
5541,tt0082910,piranha ii: the spawning,1981,7185,3.7,0.15,0.39,4,94
5542,tt0097940,mystery train,1989,23329,7.6,2.8,1.54,9,113
5547,tt0480025,this is england,2006,111452,7.7,1.95,6.5,6,102
5553,tt0116361,freeway,1996,25001,6.8,3.0,0.3,8,102
5554,tt0243655,wet hot american summer,2001,51039,6.6,1.8,0.3,6,97
5558,tt0059792,planet of the vampires,1965,4609,6.3,0.2,90.0,4,88
5560,tt4877736,braindead,1992,9354,8.1,3.0,0.24,4,104
5562,tt0082279,the dorm that dripped blood,1982,1643,5.0,0.15,0.21,3,84
5564,tt0451094,lady vengeance,2005,65369,7.6,4.5,23.8,2,115
5574,tt3006802,outlander,2008,98253,8.4,47.0,7.03,5,115
5581,tt1020558,centurion,2010,75172,6.4,12.0,6.17,11,97
5586,tt0063462,the producers,1967,47257,7.6,0.94,1.6,4,88
5587,tt6898418,up close and personal,2016,18,5.8,60.0,100.69,7,119
5592,tt0188674,human traffic,1999,22083,7.1,2.86,3.25,5,99
5593,tt1829012,passion,2012,20436,5.3,25.0,1.3,4,97
5594,tt1242432,i spit on your grave,2010,71201,6.3,2.0,0.57,7,108
5595,tt0291341,mean machine,2001,33835,6.5,3.25,7.3,7,99
5596,tt0197159,home movies,1979,8895,8.0,0.4,0.09,3,90
5597,tt1365050,beasts of no nation,2015,66231,7.7,6.0,0.09,5,137
5598,tt0097858,meet the feebles,1989,17969,6.7,0.75,0.08,4,97
5603,tt0070917,the wicker man,1973,61547,7.5,0.65,0.06,5,87
5605,tt0071615,the holy mountain,1973,32949,7.9,0.75,0.1,1,115
5606,tt1534085,beyond the black rainbow,2010,11335,6.1,1.1,0.06,5,110
5608,tt0252503,heist,2001,31723,6.5,39.0,28.5,3,109
5615,tt0411705,9 songs,2004,20612,4.8,1.3,1.6,2,70
5617,tt0067341,let's scare jessica to death,1971,6322,6.4,0.25,0.05,5,89
5618,tt0084899,white dog,1982,7985,7.1,7.0,0.05,5,90
5619,tt0098649,wicked stepmother,1989,1540,4.3,2.5,0.04,2,93
5623,tt0187078,gone in 60 seconds,1974,250002,6.5,0.15,40.0,8,105
5624,tt0187078,gone in 60 seconds,2000,250002,6.5,90.0,237.2,8,118
5625,tt1716772,the inbetweeners movie,2011,74469,6.7,4.55,88.0,4,97
5626,tt0053285,sleeping beauty,1959,126471,7.2,6.0,51.6,8,75
5627,tt0053285,sleeping beauty,2011,125835,7.2,3.0,0.04,6,102
5628,tt0059170,"faster, pussycat! kill! kill!",1965,12881,6.7,0.04,0.04,4,83
5629,tt0066260,"pussycat, pussycat, i love you",1970,437,4.8,0.04,0.04,4,83
5630,tt1336608,rock & rule,1983,70868,5.9,8.0,0.03,4,77
5636,tt0265987,victor/victoria,1995,1624,7.8,15.0,28.22,5,132
5637,tt0804492,the hottie & the nottie,2008,35641,1.9,9.0,0.03,3,91
5638,tt0120776,one true thing,1998,10749,7.0,30.0,26.62,4,127
5640,tt0120834,snow falling on cedars,1999,13265,6.7,35.0,23.05,8,127
5641,tt0117781,the sunchaser,1996,3601,6.2,31.0,0.02,3,122
5642,tt1555064,country strong,2010,16444,6.3,15.0,20.6,4,117
5643,tt0071583,the groove tube,1974,1815,5.9,0.2,20.45,2,75
5650,tt0060453,georgy girl,1966,3200,6.9,0.4,16.87,4,99
5651,tt0061189,the wild angels,1966,2371,5.7,0.36,15.54,4,93
5653,tt0340012,being julia,2004,11630,7.0,18.0,14.34,3,104
5654,tt0301199,dirty pretty things,2002,39003,7.3,10.0,13.9,6,97
5655,tt0116410,ghosts of mississippi,1996,9617,6.7,36.0,13.32,4,130
5657,tt0398712,assault on precinct 13,1976,71411,6.3,0.01,0.01,3,91
5658,tt0073053,"give 'em hell, harry!",1975,363,7.6,0.23,11.0,1,104
5661,tt0291502,swept away,2002,14880,3.6,10.0,0.6,5,89
5666,tt0419677,dead man's shoes,2004,46802,7.6,0.94,0.18,4,90
5670,tt0099747,havana,1990,6551,6.1,40.0,9.24,3,140
5671,tt0340377,the station agent,2003,65014,7.6,0.5,8.68,6,90
5672,tt0305206,american splendor,2003,46004,7.4,2.0,7.99,3,101
5674,tt0340110,fat pizza,2003,3250,5.9,0.4,7.89,2,96
5677,tt0107756,orlando,1992,12566,7.2,4.0,1.52,7,93
5678,tt0082783,my dinner with andre,1981,15874,7.8,0.47,5.25,2,111
5679,tt0078919,butch and sundance: the early days,1979,1187,5.7,9.0,5.14,6,111
5680,tt0105107,passion fish,1992,4634,7.5,5.0,4.81,5,135
5682,tt0145734,playing by heart,1998,18060,7.0,0.0,3.97,11,121
5683,tt0138704,pi,1998,162900,7.4,0.06,3.22,8,84
5684,tt0084485,penitentiary ii,1982,488,4.1,0.36,3.18,1,108
5686,tt0069795,blackenstein,1973,790,3.2,0.08,2.0,3,87
5687,tt0057200,johnny cool,1963,639,6.5,0.5,1.5,8,103
5688,tt1486192,the raven,1963,80395,6.4,0.35,1.5,6,86
5689,tt0111252,spanking the monkey,1994,5721,6.2,0.2,1.36,4,99
5690,tt0161023,tumbleweeds,1999,3102,6.7,0.31,1.35,3,100
5692,tt0102943,slacker,1990,18406,7.1,0.02,1.23,7,100
5695,tt2359024,blue ruin,2013,60596,7.1,0.42,0.99,3,90
5696,tt0079429,the lady in red,1979,831,6.2,0.4,0.9,2,93
5697,tt1986769,alone yet not alone,2013,673,4.5,7.0,0.89,2,103
5699,tt0390384,primer,2004,91854,6.9,0.01,0.84,2,77
5700,tt0377091,mean creek,2004,29651,7.2,0.5,0.8,6,90
5701,tt0090190,the toxic avenger,1984,23305,6.3,0.5,0.8,4,79
5702,tt0102687,poison,1991,3554,6.5,0.25,0.79,5,85
5703,tt0025586,of human bondage,1964,5578,7.2,0.4,0.59,3,83
5704,tt0080391,attack of the killer tomatoes!,1978,11776,4.6,0.1,0.57,1,87
5706,tt5057054,tom & viv,2018,67049,8.1,7.0,0.54,5,115
5707,tt0387808,idiocracy,2006,135506,6.6,4.0,0.5,3,84
5709,tt2494362,bone tomahawk,2015,75112,7.1,1.8,0.48,10,132
5710,tt2884206,i origins,2014,107576,7.4,1.0,0.48,5,106
5711,tt0242252,the affair of the necklace,2001,4797,6.1,30.0,0.47,6,118
5712,tt0477139,wristcutters: a love story,2006,51618,7.3,1.0,0.45,5,88
5713,tt1567437,the voices,2014,49676,6.4,11.0,0.44,5,104
5714,tt1422136,a lonely place to die,2011,25775,6.2,4.0,0.44,10,99
5715,tt0103125,true colors,1991,4458,6.3,20.0,0.42,5,111
5716,tt0076263,killer of sheep,1978,5545,7.3,0.01,0.42,1,80
5719,tt0062732,the birthday party,1968,610,6.6,0.64,0.4,6,123
5720,tt0077414,deathsport,1978,1234,3.8,0.15,0.4,3,82
5721,tt0105810,where the day takes you,1992,2988,6.7,3.0,0.39,13,105
5722,tt0405336,southland tales,2006,35530,5.4,17.0,0.37,8,160
5723,tt2070791,revolution,1985,78960,6.7,28.0,0.36,3,124
5726,tt0100827,two evil eyes,1990,5661,6.1,9.0,0.35,9,120
5728,tt0084776,tempest,1982,2030,6.5,13.0,5.01,6,140
5729,tt1274300,the tempest,2010,7145,5.3,20.0,0.35,11,110
5730,tt0127349,waking the dead,2000,6507,6.5,8.5,0.33,7,105
5731,tt0210382,the weight of water,2000,8653,5.9,16.0,0.32,4,113
5732,tt6491178,dragged across concrete,2018,24553,7.0,15.0,0.31,10,159
5734,tt1190536,black dynamite,2009,43760,7.4,2.9,0.3,3,84
5735,tt0062281,smashing time,1967,331,6.5,0.63,0.29,3,96
5736,tt0112887,the doom generation,1995,13175,6.1,0.8,0.28,3,83
5737,tt0091374,lady jane,1986,5851,7.1,8.5,0.28,2,141
5738,tt0862467,valhalla rising,2009,53185,6.1,5.7,0.28,1,92
5740,tt0085656,heart like a wheel,1983,1161,6.7,7.5,0.27,2,113
5741,tt0101444,big girls don't cry... they get even,1991,1621,6.5,1.0,0.27,9,104
5742,tt1065106,pigs,1973,3368,4.6,0.02,0.25,4,8
5743,tt0154506,following,1998,80208,7.5,0.01,0.24,4,69
5744,tt0024894,the black cat,1981,8305,7.0,0.1,0.24,2,69
5746,tt0119256,hard eight,1996,36926,7.2,3.0,0.22,4,102
5749,tt1731701,barely lethal,2015,18165,5.4,15.0,0.21,6,98
5752,tt4334266,the bad batch,2016,22418,5.3,6.0,0.2,4,115
5753,tt0102116,the indian runner,1991,7904,7.1,7.0,0.19,8,127
5754,tt0963194,repo! the genetic opera,2008,22636,6.6,8.5,0.19,8,98
5756,tt0110978,texas chainsaw massacre: the next generation,1994,18621,3.3,0.6,0.19,3,86
5757,tt0052655,a bucket of blood,1959,5419,6.7,0.05,0.18,4,66
5758,tt0109370,canadian bacon,1995,15195,6.0,11.0,0.18,8,90
5760,tt0092610,bad taste,1987,41891,6.6,0.03,0.15,5,92
5761,tt0170691,tigerland,2000,36634,7.0,10.0,0.15,6,101
5762,tt0455407,the crazies,1973,106068,6.5,0.28,0.14,3,103
5763,tt0455407,the crazies,2010,106068,6.5,0.28,0.14,3,103
5764,tt1125929,love ranch,2010,2796,5.6,25.0,0.14,2,117
5765,tt0236640,prozac nation,2001,16511,6.3,9.0,0.13,6,95
5766,tt0093067,gaby: a true story,1987,609,7.0,5.0,0.13,5,110
5767,tt0096926,the big picture,1989,4393,6.2,5.0,0.12,4,100
5768,tt0119237,gummo,1997,29868,6.7,1.3,0.12,6,89
5769,tt0102898,shakes the clown,1991,4413,5.6,1.4,0.12,2,87
5771,tt0119506,lawn dogs,1997,6905,7.6,8.0,0.11,4,101
5772,tt2866360,coherence,2013,93895,7.2,0.05,0.1,3,88
5784,tt0119125,firelight,1964,3916,7.2,0.0,0.0,1,135
5791,tt0810784,bright star,2009,24356,6.9,8.5,14.4,5,119
5797,tt0286244,the triplets of belleville,2003,48609,7.8,9.5,14.8,2,78
5806,tt2380307,coco,2017,309139,8.4,175.0,807.1,7,105
5809,tt0489327,venus,2006,12057,7.1,3.9,7.26,5,95
5814,tt0077296,caravans,1978,626,6.7,10.0,1.97,5,127
5822,tt0058557,séance on a wet afternoon,1964,5078,7.9,0.18,0.25,4,115
5831,tt0978759,frozen river,2008,23842,7.1,1.0,5.13,5,97
5834,tt0338135,the barbarian invasions,2003,27202,7.6,5.0,26.92,6,99
5849,tt2304771,mandela: long walk to freedom,2013,25474,7.1,35.0,27.3,2,146
5854,tt1035736,coco before chanel,2009,37189,6.7,22.2,50.8,5,105
5858,tt0376541,closer,2004,193334,7.2,27.0,115.0,4,104
5863,tt0096193,sunset,1988,3628,5.7,19.0,4.59,6,107
5866,tt3312830,youth,2015,66215,7.3,2.8,24.0,5,124
5867,tt0815461,"mohammad, messenger of god",1976,76,7.7,10.0,15.0,5,178
5871,tt0449467,babel,2006,277309,7.4,20.0,135.3,6,143
5872,tt0084931,"yes, giorgio",1982,603,3.8,19.0,2.3,10,110
5876,tt0119843,oscar and lucinda,1997,6251,6.6,16.0,4.95,7,132
5879,tt0071562,the godfather part ii,1974,1036316,9.0,13.0,88.0,9,200
5880,tt1554091,a better life,2011,14773,7.2,10.0,1.76,1,94
5882,tt0816442,the book thief,2013,120583,7.6,19.0,76.6,3,130
5883,tt1781769,anna karenina,2012,86498,6.6,40.3,68.93,10,130
5884,tt1655442,the artist,2011,219627,7.9,15.0,133.4,2,100
5886,tt0042192,all about eve,1950,112548,8.2,1.4,8.4,4,138
5888,tt0101862,father of the bride,1950,64542,6.5,20.0,129.0,4,105
5889,tt0455596,king solomon's mines,1950,12456,6.2,11.0,15.06,4,100
5890,tt0158253,sunset boulevard,1950,31,8.2,1.75,5.0,6,110
5899,tt0042464,the flame and the arrow,1950,3095,7.0,1.61,5.63,3,88
5901,tt0041838,samson and delilah,1950,6406,6.8,0.0,25.6,5,134
5902,tt0042200,annie get your gun,1950,4112,6.9,3.73,7.76,3,107
5905,tt0043044,three little words,1950,1416,7.0,1.47,4.53,4,102
5906,tt0043123,the west point story,1950,954,6.2,1.63,2.89,3,107
5908,tt0043053,the toast of new orleans,1950,501,6.3,1.89,3.25,3,97
5914,tt0041788,the red danube,1950,426,6.4,1.96,1.86,5,119
5915,tt0042393,destination moon,1950,3380,6.3,0.59,5.0,4,91
5918,tt0041955,that forsyte woman,1950,1010,6.7,2.61,3.7,5,112
5919,tt0043278,an american in paris,1951,28143,7.2,2.7,7.0,5,113
5921,tt0043924,a place in the sun,1951,18371,7.8,2.3,7.0,3,122
5922,tt0043949,quo vadis,1951,12591,7.2,7.6,21.0,4,171
5923,tt0044081,a streetcar named desire,1951,93492,8.0,1.8,8.0,4,125
5924,tt0043265,the african queen,1951,67118,7.8,1.0,10.75,3,105
5932,tt0043455,david and bathsheba,1951,1903,6.1,2.17,7.1,5,116
5933,tt1014759,alice in wonderland,1951,365932,6.4,150.0,1025.0,10,108
5934,tt0043599,the great caruso,1951,1011,6.7,1.85,9.27,1,109
5936,tt0044030,show boat,1951,4213,6.9,2.39,7.62,8,107
5938,tt0044083,the strip,1951,517,6.1,0.89,0.98,4,85
5940,tt0043983,royal wedding,1951,4405,6.7,1.66,3.9,4,93
5941,tt0043968,"rich, young and pretty",1951,300,5.8,1.53,3.0,5,95
5946,tt0044138,too young to kiss,1951,340,6.4,1.4,2.3,2,91
5949,tt0044079,strangers on a train,1951,116064,8.0,1.57,2.93,3,101
5950,tt0044207,when worlds collide,1951,6468,6.7,0.94,1.6,4,83
5951,tt0043709,kind lady,1951,680,7.0,0.91,0.5,2,78
5955,tt0044672,the greatest show on earth,1952,11838,6.6,4.0,36.0,7,152
5956,tt0044706,high noon,1952,92239,7.9,0.73,12.0,8,85
5957,tt0044760,ivanhoe,1952,7659,6.8,3.84,10.88,7,106
5958,tt0044926,moulin rouge,1952,4497,7.1,52.0,179.2,5,128
5959,tt0045061,the quiet man,1952,32512,7.8,1.75,3.2,5,129
5961,tt0045296,viva zapata!,1952,9367,7.5,1.8,1.9,3,113
5962,tt0044391,the bad and the beautiful,1952,11945,7.8,1.56,3.37,7,118
5971,tt0045152,singin' in the rain,1952,203296,8.3,2.5,12.4,3,103
5974,tt0124207,the thief,1952,4144,7.7,5.5,11.5,4,122
5975,tt0044685,hans christian andersen,1952,3160,6.9,4.0,6.0,3,120
5979,tt0044402,because you're mine,1952,266,6.0,1.87,4.57,4,103
5985,tt0025493,the merry widow,1952,2397,7.2,2.42,4.5,2,105
5988,tt0044903,million dollar mermaid,1952,1113,6.6,2.64,4.95,3,115
5989,tt0044331,affair in trinidad,1952,1643,6.7,1.2,7.0,3,98
5991,tt0045793,from here to eternity,1953,40267,7.6,2.5,30.5,5,118
5992,tt0045943,julius caesar,1953,9649,7.3,2.07,3.92,7,121
5993,tt0046247,the robe,1953,8487,6.7,4.1,36.0,4,135
5994,tt0046250,roman holiday,1953,119216,8.0,1.5,12.0,2,118
5995,tt0046303,shane,1953,34399,7.6,1.5,20.0,5,118
5996,tt0046000,lili,1953,2944,7.4,1.35,5.39,4,81
5997,tt0046359,stalag 17,1953,48468,8.0,1.66,10.0,3,120
5998,tt0046085,mogambo,1953,6981,6.7,3.1,8.3,3,115
5999,tt0046094,the moon is blue,1953,1949,6.7,0.4,3.5,3,99
6000,tt0045883,hondo,1953,8667,7.1,3.0,4.1,6,84
6002,tt0046187,pickup on south street,1953,11630,7.7,0.78,1.9,3,80
6004,tt0044324,above and beyond,1953,976,6.9,1.4,3.98,3,122
6006,tt0045592,call me madam,1953,1042,7.0,2.46,2.85,4,114
6008,tt0045537,the band wagon,1953,9154,7.5,2.87,3.5,5,111
6010,tt0045963,kiss me kate,1953,5234,7.1,1.98,3.12,3,109
6011,tt0028269,small town girl,1953,600,6.7,1.44,2.13,3,92
6013,tt0045589,the caddy,1953,1658,6.5,1.86,3.5,4,95
6014,tt0045966,knights of the round table,1953,2965,6.3,2.6,8.1,3,115
6016,tt0046534,the war of the worlds,1953,30241,7.1,2.0,2.0,2,85
6018,tt0046204,the president's lady,1953,599,7.0,1.48,1.35,2,97
6019,tt0120338,titanic,1953,983627,7.8,200.0,2187.0,10,195
6020,tt0046374,the story of three loves,1953,926,6.9,2.5,3.17,8,122
6021,tt0046564,young bess,1953,1216,6.7,2.42,4.09,4,112
6023,tt0045494,all the brothers were valiant,1953,758,6.3,1.82,4.63,6,95
6024,tt0045551,beneath the 12-mile reef,1953,976,5.8,1.56,3.6,3,102
6026,tt0045706,dream wife,1953,1594,6.1,1.56,1.89,5,100
6027,tt0045891,how to marry a millionaire,1953,19196,6.9,1.87,8.0,4,95
6029,tt0047296,on the waterfront,1954,132030,8.1,0.91,9.6,6,108
6030,tt0046816,the caine mutiny,1954,23055,7.7,2.0,21.8,5,124
6032,tt0047472,seven brides for seven brothers,1954,19797,7.4,2.54,9.4,15,102
6033,tt0047580,three coins in the fountain,1954,2823,6.3,1.7,5.0,6,102
6034,tt0047086,the high and the mighty,1954,5090,6.8,1.47,8.5,5,147
6035,tt0047396,rear window,1954,410437,8.4,1.0,36.8,5,112
6036,tt0047437,sabrina,1954,54893,7.7,2.2,4.0,3,113
6037,tt1517451,a star is born,1954,286900,7.7,36.0,435.0,5,135
6039,tt0046828,carmen jones,1954,4148,6.8,0.8,9.8,3,105
6042,tt0046963,executive suite,1954,3194,7.4,1.38,3.58,5,104
6043,tt0046808,broken lance,1954,3111,6.9,1.69,3.8,5,96
6045,tt0047494,the silver chalice,1954,1302,4.6,4.5,3.2,4,135
6047,tt0047574,there's no business like show business,1954,5068,6.5,4.34,5.1,6,117
6048,tt0047673,white christmas,1954,28933,7.6,2.0,30.0,5,120
6050,tt0046807,brigadoon,1954,6813,6.9,3.02,2.25,3,108
6052,tt0046672,"20,000 leagues under the sea",1954,26637,7.2,5.0,28.2,4,127
6053,tt0046903,désirée,1954,2245,6.4,2.72,9.0,5,110
6055,tt0047424,rogue cop,1954,722,6.8,0.69,2.51,3,92
6056,tt0046949,the egyptian,1954,3278,6.6,3.9,4.25,7,136
6061,tt0047073,hell and high water,1954,1374,6.2,1.87,2.7,3,103
6063,tt0048356,marty,1955,19643,7.7,0.35,2.0,8,90
6064,tt0048316,love is a many-splendored thing,1955,4095,6.5,1.78,4.0,2,102
6065,tt0048380,mister roberts,1955,14479,7.7,2.3,21.2,4,126
6068,tt0047849,bad day at black rock,1955,17840,7.7,0.0,3.79,7,81
6071,tt0048317,love me or leave me,1955,3244,7.2,2.76,5.6,3,122
6072,tt0048347,the man with the golden arm,1955,8711,7.5,1.0,4.35,5,119
6073,tt0048191,i'll cry tomorrow,1955,1547,7.4,2.15,7.73,5,119
6074,tt0048210,interrupted melody,1955,799,6.9,2.37,4.03,4,106
6076,tt0048545,rebel without a cause,1955,77655,7.7,1.5,4.5,7,111
6077,tt0048484,pete kelly's blues,1955,960,6.5,2.0,5.0,2,95
6078,tt0047885,blackboard jungle,1955,7567,7.4,1.17,8.14,5,101
6080,tt0048445,oklahoma!,1955,10548,7.0,6.8,7.1,8,145
6081,tt0047969,daddy long legs,1955,3123,6.7,2.6,2.5,5,126
6082,tt0048140,guys and dolls,1955,14327,7.2,5.5,20.0,4,150
6083,tt0048216,it's always fair weather,1955,2691,7.0,2.77,2.37,6,102
